"pid","filename","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
10925,"OssMMNet2004_9_10925.net","MM",2004,9,779,2.444,5.975,1.11111,1.2345654321,0.256998,0.066047972004,2.36364,2,9,81,15,0.305556,0.583333
10925,"OssMMNet2004_10_10925.net","MM",2004,10,533,0.857,0.735,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,16,0.142857,0.285714
10925,"OssMMNet2004_11_10925.net","MM",2004,11,1302,0.857,0.735,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,17,0.142857,0.285714
10925,"OssMMNet2004_12_10925.net","MM",2004,12,621,1.143,1.306,0.857143,0.734694122449,0.251701,0.063353393401,2,2,7,49,18,0.190476,0.47619
10925,"OssMMNet2005_1_10925.net","MM",2005,1,447,1.143,1.306,0.857143,0.734694122449,0.251701,0.063353393401,2,2,7,49,19,0.190476,0.47619
10925,"OssMMNet2005_2_10925.net","MM",2005,2,63,1,1,0.5,0.25,0.25817,0.0666517489,2,2,6,36,20,0.2,0.4
10925,"OssMMNet2005_3_10925.net","MM",2005,3,0,1.2,1.44,0.6,0.36,0.38,0.1444,2,2,5,25,21,0.3,0.6
10925,"OssMMNet2005_4_10925.net","MM",2005,4,57,1.2,1.44,0.6,0.36,0.38,0.1444,2,2,5,25,22,0.3,0.6
10925,"OssMMNet2005_5_10925.net","MM",2005,5,321,1.2,1.44,0.6,0.36,0.38,0.1444,2,2,5,25,23,0.3,0.6
10925,"OssMMNet2005_6_10925.net","MM",2005,6,385,1,1,0.5,0.25,0.25817,0.0666517489,2,2,6,36,24,0.2,0.4
10925,"OssMMNet2005_7_10925.net","MM",2005,7,654,1.5,2.25,0.75,0.5625,0.7,0.49,2,2,4,16,25,0.5,1
10994,"OssMMNet2002_1_10994.net","MM",2002,1,860,0.4,0.16,0,0,0.0687179,0.00472214978041,2,1,15,225,1,0.0285714,0.0285714
10994,"OssMMNet2002_2_10994.net","MM",2002,2,702,0.4,0.16,0,0,0.0687179,0.00472214978041,2,1,15,225,2,0.0285714,0.0285714
10994,"OssMMNet2002_3_10994.net","MM",2002,3,303,0.4,0.16,0,0,0.0687179,0.00472214978041,2,1,15,225,3,0.0285714,0.0285714
10994,"OssMMNet2002_4_10994.net","MM",2002,4,204,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,4,0.025,0.025
10994,"OssMMNet2002_5_10994.net","MM",2002,5,487,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,5,0.025,0.025
10994,"OssMMNet2002_6_10994.net","MM",2002,6,387,0.25,0.062,0.0625,0.00390625,0.0641318,0.00411288777124,2,2,16,256,6,0.0166667,0.025
10994,"OssMMNet2002_7_10994.net","MM",2002,7,458,0.5,0.25,0.125,0.015625,0.0660079,0.00435704286241,2,2,16,256,7,0.0333333,0.05
10994,"OssMMNet2002_8_10994.net","MM",2002,8,807,2.625,6.891,0,0,0.0789063,0.00622620417969,2,1,16,256,8,0.175,0.175
10994,"OssMMNet2003_1_10994.net","MM",2003,1,519,8.667,75.111,0,0,0.0992064,0.00984190980096,2.01099,1,21,441,9,0.433333,0.433333
10994,"OssMMNet2003_2_10994.net","MM",2003,2,520,0.286,0.082,0,0,0.0483351,0.00233628189201,2,1,21,441,10,0.0142857,0.0142857
10994,"OssMMNet2003_3_10994.net","MM",2003,3,457,0.381,0.145,0.0952381,0.00907029569161,0.0491015,0.00241095730225,2,2,21,441,11,0.0190476,0.0285714
10994,"OssMMNet2003_4_10994.net","MM",2003,4,573,2.381,5.669,1.04762,1.0975076644,0.0639169,0.00408537010561,2,3,21,441,12,0.119048,0.214286
10994,"OssMMNet2003_5_10994.net","MM",2003,5,947,11.619,135.002,0.666667,0.444444888889,0.168485,0.028387195225,2.35246,2,21,441,13,0.580952,0.647619
10994,"OssMMNet2003_6_10994.net","MM",2003,6,2080,9.524,90.703,0.952381,0.907029569161,0.135805,0.018442998025,2.37,2,21,441,14,0.47619,0.571429
10994,"OssMMNet2003_7_10994.net","MM",2003,7,2628,4.095,16.771,0.571429,0.326531102041,0.0698324,0.00487656408976,2.34884,2,21,441,15,0.204762,0.261905
10994,"OssMMNet2003_8_10994.net","MM",2003,8,3713,6.286,39.51,0,0,0.077551,0.006014157601,2.24242,1,21,441,16,0.314286,0.314286
10994,"OssMMNet2003_9_10994.net","MM",2003,9,2329,14.571,212.327,0,0,0.221088,0.048879903744,2.10458,1,21,441,17,0.728571,0.728571
10994,"OssMMNet2003_10_10994.net","MM",2003,10,3815,18.095,327.438,0,0,0.478458,0.228922057764,2.11579,1,21,441,18,0.904762,0.904762
10994,"OssMMNet2003_11_10994.net","MM",2003,11,920,12.952,167.764,0,0,0.170975,0.029232450625,2.375,1,21,441,19,0.647619,0.647619
10994,"OssMMNet2003_12_10994.net","MM",2003,12,3915,12.364,152.86,0,0,0.139118,0.019353817924,2.30882,1,22,484,20,0.588745,0.588745
10994,"OssMMNet2004_1_10994.net","MM",2004,1,3832,12.364,152.86,0,0,0.139118,0.019353817924,2.26471,1,22,484,21,0.588745,0.588745
10994,"OssMMNet2004_2_10994.net","MM",2004,2,1056,12.364,152.86,0,0,0.139118,0.019353817924,2.26471,1,22,484,22,0.588745,0.588745
10994,"OssMMNet2004_3_10994.net","MM",2004,3,4158,12.364,152.86,0,0,0.139118,0.019353817924,2.26471,1,22,484,23,0.588745,0.588745
10994,"OssMMNet2004_4_10994.net","MM",2004,4,5416,12.364,152.86,0,0,0.139118,0.019353817924,2.41912,1,22,484,24,0.588745,0.588745
10994,"OssMMNet2004_5_10994.net","MM",2004,5,4453,12.364,152.86,0,0,0.139118,0.019353817924,2.35294,1,22,484,25,0.588745,0.588745
10994,"OssMMNet2004_6_10994.net","MM",2004,6,1288,12.952,167.764,0,0,0.170975,0.029232450625,2.36029,1,21,441,26,0.647619,0.647619
10994,"OssMMNet2004_7_10994.net","MM",2004,7,3360,12.952,167.764,0,0,0.170975,0.029232450625,2.23529,1,21,441,27,0.647619,0.647619
10994,"OssMMNet2004_8_10994.net","MM",2004,8,3056,12.952,167.764,0,0,0.170975,0.029232450625,2.19853,1,21,441,28,0.647619,0.647619
10994,"OssMMNet2004_9_10994.net","MM",2004,9,1646,12.952,167.764,0,0,0.170975,0.029232450625,2.24265,1,21,441,29,0.647619,0.647619
10994,"OssMMNet2004_10_10994.net","MM",2004,10,3106,12.952,167.764,0,0,0.170975,0.029232450625,2.11029,1,21,441,30,0.647619,0.647619
10994,"OssMMNet2004_11_10994.net","MM",2004,11,2858,6.286,39.51,0,0,0.077551,0.006014157601,2.22727,1,21,441,31,0.314286,0.314286
10994,"OssMMNet2004_12_10994.net","MM",2004,12,1954,4.286,18.367,0,0,0.0646259,0.00417650695081,2.46667,1,21,441,32,0.214286,0.214286
10994,"OssMMNet2005_1_10994.net","MM",2005,1,3609,4.286,18.367,0,0,0.0646259,0.00417650695081,2.33333,1,21,441,33,0.214286,0.214286
10994,"OssMMNet2005_2_10994.net","MM",2005,2,5416,5.727,32.802,0.681818,0.464875785124,0.0770487,0.00593650217169,2.39683,2,22,484,34,0.272727,0.337662
10994,"OssMMNet2005_3_10994.net","MM",2005,3,2170,4.286,18.367,0,0,0.0646259,0.00417650695081,2.2,1,21,441,35,0.214286,0.214286
10994,"OssMMNet2005_4_10994.net","MM",2005,4,3697,4.5,20.25,0,0,0.0704545,0.00496383657025,2.02222,1,20,400,36,0.236842,0.236842
10994,"OssMMNet2005_5_10994.net","MM",2005,5,4973,2.8,7.84,0,0,0.0607692,0.00369289566864,2.03571,1,20,400,37,0.147368,0.147368
10994,"OssMMNet2005_6_10994.net","MM",2005,6,525,2.8,7.84,0,0,0.0607692,0.00369289566864,2,1,20,400,38,0.147368,0.147368
10994,"OssMMNet2005_7_10994.net","MM",2005,7,3128,2.8,7.84,0,0,0.0607692,0.00369289566864,2,1,20,400,39,0.147368,0.147368
10994,"OssMMNet2005_8_10994.net","MM",2005,8,1988,0.6,0.36,0,0,0.0517647,0.00267958416609,2,1,20,400,40,0.0315789,0.0315789
10994,"OssMMNet2005_9_10994.net","MM",2005,9,4840,0.3,0.09,0,0,0.0508333,0.00258402438889,2,1,20,400,41,0.0157895,0.0157895
11781,"OssMMNet2001_8_11781.net","MM",2001,8,819,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,1,0.333333,0.5
11781,"OssMMNet2001_11_11781.net","MM",2001,11,814,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,2,0.666667,1
11781,"OssMMNet2002_11_11781.net","MM",2002,11,297,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,3,0.666667,1
11996,"OssMMNet2001_5_11996.net","MM",2001,5,95,0.6,0.36,0,0,0.1075,0.01155625,2,1,10,100,1,0.0666667,0.0666667
11996,"OssMMNet2001_6_11996.net","MM",2001,6,376,0.545,0.298,0,0,0.0964187,0.00929656570969,2,1,11,121,2,0.0545455,0.0545455
11996,"OssMMNet2001_7_11996.net","MM",2001,7,260,6.2,38.44,0.5,0.25,0.435973,0.190072456729,2.09677,2,10,100,3,0.688889,0.8
11996,"OssMMNet2001_8_11996.net","MM",2001,8,6686,1.091,1.19,0,0,0.103306,0.010672129636,2,1,11,121,4,0.109091,0.109091
11996,"OssMMNet2001_9_11996.net","MM",2001,9,225,0.923,0.852,0,0,0.0840237,0.00705998216169,2,1,13,169,5,0.0769231,0.0769231
11996,"OssMMNet2001_10_11996.net","MM",2001,10,309,0.923,0.852,0,0,0.0840237,0.00705998216169,2,1,13,169,6,0.0769231,0.0769231
11996,"OssMMNet2001_11_11996.net","MM",2001,11,606,0.923,0.852,0,0,0.0840237,0.00705998216169,2,1,13,169,7,0.0769231,0.0769231
11996,"OssMMNet2001_12_11996.net","MM",2001,12,564,1.167,1.361,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,8,0.106061,0.151515
11996,"OssMMNet2002_1_11996.net","MM",2002,1,477,1,1,0,0,0.0925926,0.00857338957476,2,1,12,144,9,0.0909091,0.0909091
11996,"OssMMNet2002_2_11996.net","MM",2002,2,109,1,1,0,0,0.0925926,0.00857338957476,2,1,12,144,10,0.0909091,0.0909091
11996,"OssMMNet2002_3_11996.net","MM",2002,3,1524,1.231,1.515,0.538462,0.289941325444,0.0977545,0.00955594227025,2,2,13,169,11,0.102564,0.192308
11996,"OssMMNet2002_4_11996.net","MM",2002,4,55,1.167,1.361,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,12,0.106061,0.151515
11996,"OssMMNet2002_5_11996.net","MM",2002,5,310,1.167,1.361,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,13,0.106061,0.151515
11996,"OssMMNet2002_6_11996.net","MM",2002,6,3069,1.538,2.367,0,0,0.0900723,0.00811301922729,2.1,1,13,169,14,0.128205,0.128205
11996,"OssMMNet2002_7_11996.net","MM",2002,7,317,1.538,2.367,0,0,0.0900723,0.00811301922729,2.1,1,13,169,15,0.128205,0.128205
11996,"OssMMNet2002_8_11996.net","MM",2002,8,87,1.833,3.361,0.333333,0.111110888889,0.111897,0.012520938609,2.18182,2,12,144,16,0.166667,0.227273
11996,"OssMMNet2002_9_11996.net","MM",2002,9,301,1.846,3.408,0.769231,0.591716331361,0.109936,0.012085924096,2.08333,3,13,169,17,0.153846,0.269231
11996,"OssMMNet2002_10_11996.net","MM",2002,10,141,1.692,2.864,0.307692,0.094674366864,0.0983313,0.00966904455969,2.09091,2,13,169,18,0.141026,0.192308
11996,"OssMMNet2002_11_11996.net","MM",2002,11,81,1.692,2.864,0.307692,0.094674366864,0.0983313,0.00966904455969,2.09091,2,13,169,19,0.141026,0.192308
11996,"OssMMNet2002_12_11996.net","MM",2002,12,165,2,4,0.615385,0.378698698225,0.110405,0.012189264025,2.07692,2,13,169,20,0.166667,0.269231
11996,"OssMMNet2003_1_11996.net","MM",2003,1,427,2.769,7.669,1.38462,1.9171725444,0.153605,0.023594496025,2.11111,2,13,169,21,0.230769,0.461538
11996,"OssMMNet2003_2_11996.net","MM",2003,2,87,2.923,8.544,1.46154,2.1360991716,0.15323,0.0234794329,2.15789,3,13,169,22,0.24359,0.461538
11996,"OssMMNet2003_3_11996.net","MM",2003,3,141,2.615,6.84,2.61538,6.8402125444,0.186761,0.034879671121,2.23529,3,13,169,23,0.217949,0.576923
11996,"OssMMNet2003_4_11996.net","MM",2003,4,90,2,4,0.75,0.5625,0.128354,0.016474749316,2.33333,2,12,144,24,0.181818,0.318182
11996,"OssMMNet2003_5_11996.net","MM",2003,5,113,2.167,4.694,0.166667,0.027777888889,0.112489,0.012653775121,2.38462,2,12,144,25,0.19697,0.227273
11996,"OssMMNet2003_6_11996.net","MM",2003,6,148,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,26,0.2,0.272727
11996,"OssMMNet2003_7_11996.net","MM",2003,7,132,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,27,0.2,0.272727
11996,"OssMMNet2003_8_11996.net","MM",2003,8,103,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,28,0.2,0.272727
11996,"OssMMNet2003_9_11996.net","MM",2003,9,122,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,29,0.2,0.272727
11996,"OssMMNet2003_10_11996.net","MM",2003,10,36,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,30,0.2,0.272727
11996,"OssMMNet2003_11_11996.net","MM",2003,11,108,2.182,4.76,0.272727,0.074380016529,0.130765,0.017099485225,2.41667,2,11,121,31,0.218182,0.272727
11996,"OssMMNet2003_12_11996.net","MM",2003,12,1320,2.4,5.76,0.3,0.09,0.157446,0.024789242916,2.41667,2,10,100,32,0.266667,0.333333
11996,"OssMMNet2004_1_11996.net","MM",2004,1,97,2.667,7.111,0.333333,0.111110888889,0.198797,0.039520247209,2.58333,2,9,81,33,0.333333,0.416667
11996,"OssMMNet2004_2_11996.net","MM",2004,2,5222,2.667,7.111,0.333333,0.111110888889,0.198797,0.039520247209,2.33333,2,9,81,34,0.333333,0.416667
11996,"OssMMNet2004_3_11996.net","MM",2004,3,95,2.667,7.111,0.333333,0.111110888889,0.198797,0.039520247209,2.33333,2,9,81,35,0.333333,0.416667
11996,"OssMMNet2004_4_11996.net","MM",2004,4,50,2.222,4.938,0,0,0.160494,0.025758324036,2.4,1,9,81,36,0.277778,0.277778
11996,"OssMMNet2004_5_11996.net","MM",2004,5,75,2.222,4.938,0,0,0.160494,0.025758324036,2.4,1,9,81,37,0.277778,0.277778
11996,"OssMMNet2004_6_11996.net","MM",2004,6,81,2.222,4.938,0,0,0.160494,0.025758324036,2.4,1,9,81,38,0.277778,0.277778
11996,"OssMMNet2004_7_11996.net","MM",2004,7,36,2,4,0,0,0.133333,0.017777688889,2.4,1,10,100,39,0.222222,0.222222
11996,"OssMMNet2004_8_11996.net","MM",2004,8,126,2,4,0,0,0.133333,0.017777688889,2.4,1,10,100,40,0.222222,0.222222
11996,"OssMMNet2004_9_11996.net","MM",2004,9,92,2.2,4.84,0.4,0.16,0.156628,0.024532330384,2.45455,2,10,100,41,0.244444,0.333333
11996,"OssMMNet2004_10_11996.net","MM",2004,10,179,1.8,3.24,0.6,0.36,0.154947,0.024008572809,2.33333,2,10,100,42,0.2,0.333333
11996,"OssMMNet2004_11_11996.net","MM",2004,11,434,1.8,3.24,0.6,0.36,0.154947,0.024008572809,2.44444,2,10,100,43,0.2,0.333333
11996,"OssMMNet2004_12_11996.net","MM",2004,12,948,1.833,3.361,0.333333,0.111110888889,0.111897,0.012520938609,2.27273,2,12,144,44,0.166667,0.227273
11996,"OssMMNet2005_1_11996.net","MM",2005,1,584,1.167,1.361,0.25,0.0625,0.0999999,0.00999998000001,2.42857,2,12,144,45,0.106061,0.151515
11996,"OssMMNet2005_2_11996.net","MM",2005,2,113,1,1,0.333333,0.111110888889,0.099771,0.009954252441,2.16667,2,12,144,46,0.0909091,0.151515
11996,"OssMMNet2005_3_11996.net","MM",2005,3,81,1.333,1.778,0.166667,0.027777888889,0.100229,0.010045852441,2.5,2,12,144,47,0.121212,0.151515
11996,"OssMMNet2005_4_11996.net","MM",2005,4,1298,1.692,2.864,0.307692,0.094674366864,0.0983275,0.00966829725625,2.18182,2,13,169,48,0.141026,0.192308
11996,"OssMMNet2005_5_11996.net","MM",2005,5,495,0.333,0.111,0.0833333,0.00694443888889,0.0873498,0.00762998756004,2.5,2,12,144,49,0.030303,0.0454545
11996,"OssMMNet2005_6_11996.net","MM",2005,6,221,0.5,0.25,0,0,0.0875,0.00765625,2.33333,1,12,144,50,0.0454545,0.0454545
12491,"OssMMNet2005_1_12491.net","MM",2005,1,2175,7.655,58.602,0.862069,0.743162960761,0.059004,0.003481472016,2.48649,2,29,841,1,0.273399,0.334975
12491,"OssMMNet2005_2_12491.net","MM",2005,2,282,5,25,1,1,0.0587067,0.00344647662489,2.18462,2,26,676,2,0.2,0.28
12491,"OssMMNet2005_3_12491.net","MM",2005,3,27,4.727,22.347,0.636364,0.404959140496,0.0697563,0.00486594138969,2.19231,2,22,484,3,0.225108,0.285714
12491,"OssMMNet2005_4_12491.net","MM",2005,4,549,6.455,41.661,0.909091,0.826446446281,0.0861967,0.00742987109089,2.1831,2,22,484,4,0.307359,0.393939
12491,"OssMMNet2005_5_12491.net","MM",2005,5,671,4.417,19.507,0.541667,0.293403138889,0.0590198,0.00348333679204,2.49057,2,24,576,5,0.192029,0.23913
12491,"OssMMNet2005_6_12491.net","MM",2005,6,460,3.84,14.746,0.28,0.0784,0.0516305,0.00266570853025,2.3125,2,25,625,6,0.16,0.183333
12491,"OssMMNet2005_7_12491.net","MM",2005,7,624,3.407,11.61,0,0,0.0440013,0.00193611440169,2.06522,1,27,729,7,0.131054,0.131054
12636,"OssMMNet2002_4_12636.net","MM",2002,4,187,9.538,90.982,0.307692,0.094674366864,0.455807,0.207760021249,2.79032,2,13,169,1,0.794872,0.846154
12636,"OssMMNet2002_5_12636.net","MM",2002,5,607,17.25,297.562,0.125,0.015625,0.223293,0.049859763849,4.09179,2,24,576,2,0.75,0.76087
12636,"OssMMNet2002_6_12636.net","MM",2002,6,293,15.103,228.114,2.7931,7.80140761,0.169742,0.028812346564,2.94064,2,29,841,3,0.539409,0.738916
12636,"OssMMNet2002_7_12636.net","MM",2002,7,349,25.489,649.708,6.46809,41.8361882481,0.174407,0.030417801649,2.58765,2,47,2209,4,0.554117,0.835338
12643,"OssMMNet2002_12_12643.net","MM",2002,12,178,1,1,0,0,0.208333,0.043402638889,2,1,6,36,1,0.2,0.2
12643,"OssMMNet2003_1_12643.net","MM",2003,1,371,2.857,8.163,0,0,0.278912,0.077791903744,2.3,1,7,49,2,0.47619,0.47619
12643,"OssMMNet2003_2_12643.net","MM",2003,2,361,0.6,0.36,0,0,0.1075,0.01155625,2,1,10,100,3,0.0666667,0.0666667
12643,"OssMMNet2003_3_12643.net","MM",2003,3,530,0.545,0.298,0,0,0.0964187,0.00929656570969,2,1,11,121,4,0.0545455,0.0545455
12643,"OssMMNet2003_7_12643.net","MM",2003,7,662,1.231,1.515,0.230769,0.053254331361,0.0905923,0.00820696481929,2.125,2,13,169,5,0.102564,0.141026
12643,"OssMMNet2003_8_12643.net","MM",2003,8,258,0.769,0.592,0.384615,0.147928698225,0.0892995,0.00797440070025,2,2,13,169,6,0.0641026,0.128205
12643,"OssMMNet2003_9_12643.net","MM",2003,9,187,0.462,0.213,0,0,0.0801506,0.00642411868036,2,1,13,169,7,0.0384615,0.0384615
12643,"OssMMNet2003_10_12643.net","MM",2003,10,106,0.857,0.735,0.357143,0.127551122449,0.0810947,0.00657635036809,2.16667,3,14,196,8,0.0659341,0.10989
12643,"OssMMNet2003_11_12643.net","MM",2003,11,552,0.625,0.391,0.0625,0.00390625,0.0658059,0.00433041647481,2,2,16,256,9,0.0416667,0.05
12643,"OssMMNet2003_12_12643.net","MM",2003,12,284,0.875,0.766,0.625,0.390625,0.0724813,0.00525353884969,2,3,16,256,10,0.0583333,0.125
12643,"OssMMNet2004_1_12643.net","MM",2004,1,266,0.933,0.871,0.2,0.04,0.0745144,0.00555239580736,2.28571,2,15,225,11,0.0666667,0.0952381
12643,"OssMMNet2004_2_12643.net","MM",2004,2,169,0.667,0.444,0.0666667,0.00444444888889,0.0710454,0.00504744886116,2.2,2,15,225,12,0.047619,0.0571429
12643,"OssMMNet2004_3_12643.net","MM",2004,3,155,0.667,0.444,0.0666667,0.00444444888889,0.0710454,0.00504744886116,2.2,2,15,225,13,0.047619,0.0571429
12643,"OssMMNet2004_4_12643.net","MM",2004,4,521,0.75,0.562,0.3125,0.09765625,0.0687255,0.00472319435025,2.16667,3,16,256,14,0.05,0.0833333
12643,"OssMMNet2004_5_12643.net","MM",2004,5,351,0.5,0.25,0.125,0.015625,0.0660079,0.00435704286241,2,2,16,256,15,0.0333333,0.05
12643,"OssMMNet2004_6_12643.net","MM",2004,6,332,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,16,0.025,0.025
12643,"OssMMNet2004_7_12643.net","MM",2004,7,129,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,17,0.025,0.025
12643,"OssMMNet2004_8_12643.net","MM",2004,8,111,0.4,0.16,0,0,0.0687179,0.00472214978041,2,1,15,225,18,0.0285714,0.0285714
12643,"OssMMNet2004_9_12643.net","MM",2004,9,538,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,19,0.025,0.025
12643,"OssMMNet2004_10_12643.net","MM",2004,10,1683,0.316,0.1,0,0,0.0536093,0.00287395704649,2,1,19,361,20,0.0175439,0.0175439
12643,"OssMMNet2004_11_12643.net","MM",2004,11,490,0.941,0.886,0.411765,0.169550415225,0.0671224,0.00450541658176,2.125,2,17,289,21,0.0588235,0.110294
12643,"OssMMNet2004_12_12643.net","MM",2004,12,627,0.444,0.198,0,0,0.0570761,0.00325768119121,2,1,18,324,22,0.0261438,0.0261438
12643,"OssMMNet2005_1_12643.net","MM",2005,1,437,0.471,0.221,0,0,0.0606401,0.00367722172801,2,1,17,289,23,0.0294118,0.0294118
12643,"OssMMNet2005_2_12643.net","MM",2005,2,600,0.5,0.25,0,0,0.0646949,0.00418543008601,2,1,16,256,24,0.0333333,0.0333333
12643,"OssMMNet2005_3_12643.net","MM",2005,3,216,0.933,0.871,0,0,0.071746,0.005147488516,2,1,15,225,25,0.0666667,0.0666667
12643,"OssMMNet2005_4_12643.net","MM",2005,4,1461,0.5,0.25,0.125,0.015625,0.0660079,0.00435704286241,2,2,16,256,26,0.0333333,0.05
12643,"OssMMNet2005_5_12643.net","MM",2005,5,957,0.471,0.221,0.117647,0.013840816609,0.0617149,0.00380872888201,2,2,17,289,27,0.0294118,0.0441176
12643,"OssMMNet2005_6_12643.net","MM",2005,6,557,0.375,0.141,0,0,0.0641741,0.00411831511081,2,1,16,256,28,0.025,0.025
12643,"OssMMNet2005_7_12643.net","MM",2005,7,128,0.533,0.284,0.133333,0.017777688889,0.07098,0.0050381604,2,2,15,225,29,0.0380952,0.0571429
12643,"OssMMNet2005_8_12643.net","MM",2005,8,385,0.4,0.16,0,0,0.0687179,0.00472214978041,2,1,15,225,30,0.0285714,0.0285714
12643,"OssMMNet2005_9_12643.net","MM",2005,9,773,0.533,0.284,0,0,0.0693529,0.00480982473841,2,1,15,225,31,0.0380952,0.0380952
12860,"OssMMNet2002_3_12860.net","MM",2002,3,74,1.5,2.25,0,0,0.4375,0.19140625,2.33333,1,4,16,1,0.5,0.5
12860,"OssMMNet2002_4_12860.net","MM",2002,4,200,1.2,1.44,0,0,0.28,0.0784,2.33333,1,5,25,2,0.3,0.3
12860,"OssMMNet2002_5_12860.net","MM",2002,5,28,1.5,2.25,0,0,0.4375,0.19140625,2.33333,1,4,16,3,0.5,0.5
12860,"OssMMNet2002_6_12860.net","MM",2002,6,48,1.5,2.25,0,0,0.4375,0.19140625,2.33333,1,4,16,4,0.5,0.5
12860,"OssMMNet2002_7_12860.net","MM",2002,7,73,1,1,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,5,0.333333,0.5
13070,"OssMMNet2001_12_13070.net","MM",2001,12,88,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,1,0.666667,1
13070,"OssMMNet2002_10_13070.net","MM",2002,10,245,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,2,0.333333,0.5
13070,"OssMMNet2002_11_13070.net","MM",2002,11,192,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,3,0.333333,0.5
13070,"OssMMNet2002_12_13070.net","MM",2002,12,197,1.5,2.25,0.75,0.5625,0.7,0.49,2,2,4,16,4,0.5,1
13070,"OssMMNet2003_1_13070.net","MM",2003,1,109,1.5,2.25,0.75,0.5625,0.7,0.49,2,2,4,16,5,0.5,1
13070,"OssMMNet2003_2_13070.net","MM",2003,2,36,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,6,0.333333,0.5
13070,"OssMMNet2003_3_13070.net","MM",2003,3,71,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,7,0.333333,0.5
13070,"OssMMNet2003_4_13070.net","MM",2003,4,62,2,4,0.5,0.25,0.775,0.600625,2.25,2,4,16,8,0.666667,1
13070,"OssMMNet2003_5_13070.net","MM",2003,5,32,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,9,0.333333,0.5
13070,"OssMMNet2003_6_13070.net","MM",2003,6,30,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,10,0.333333,0.5
13070,"OssMMNet2003_7_13070.net","MM",2003,7,6,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,11,0.333333,0.5
13070,"OssMMNet2003_8_13070.net","MM",2003,8,29,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,12,0.333333,0.5
13070,"OssMMNet2003_9_13070.net","MM",2003,9,18,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,13,0.333333,0.5
13070,"OssMMNet2003_10_13070.net","MM",2003,10,32,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,14,0.333333,0.5
13070,"OssMMNet2004_3_13070.net","MM",2004,3,72,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,15,0.333333,0.5
13130,"OssMMNet2000_2_13130.net","MM",2000,2,164,1.538,2.367,0,0,0.0900723,0.00811301922729,2,1,13,169,1,0.128205,0.128205
13130,"OssMMNet2001_3_13130.net","MM",2001,3,39,1.2,1.44,0,0,0.28,0.0784,2,1,5,25,2,0.3,0.3
13130,"OssMMNet2001_4_13130.net","MM",2001,4,125,0.667,0.444,0.166667,0.027777888889,0.204365,0.041765053225,2,2,6,36,3,0.133333,0.2
13130,"OssMMNet2001_8_13130.net","MM",2001,8,5,2.4,5.76,0,0,0.44,0.1936,2,1,5,25,4,0.6,0.6
13130,"OssMMNet2001_9_13130.net","MM",2001,9,164,2.4,5.76,0,0,0.44,0.1936,2,1,5,25,5,0.6,0.6
13130,"OssMMNet2001_10_13130.net","MM",2001,10,18,1.5,2.25,0,0,0.4375,0.19140625,2,1,4,16,6,0.5,0.5
13130,"OssMMNet2001_11_13130.net","MM",2001,11,80,1.5,2.25,0,0,0.4375,0.19140625,2,1,4,16,7,0.5,0.5
13130,"OssMMNet2001_12_13130.net","MM",2001,12,64,1.5,2.25,0,0,0.4375,0.19140625,2,1,4,16,8,0.5,0.5
13130,"OssMMNet2002_1_13130.net","MM",2002,1,48,1.5,2.25,0,0,0.4375,0.19140625,2,1,4,16,9,0.5,0.5
