"pid","filename","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
13414,"OssPPNet2005_1_13414.net","PP",2005,1,273,8,64,0,0,1,1,1,1,9,81,1,1,1
13414,"OssPPNet2005_2_13414.net","PP",2005,2,435,7,49,0,0,1,1,1,1,8,64,2,1,1
13414,"OssPPNet2005_3_13414.net","PP",2005,3,362,7,49,0,0,1,1,1,1,8,64,3,1,1
13414,"OssPPNet2005_4_13414.net","PP",2005,4,246,6,36,0,0,1,1,1,1,7,49,4,1,1
13414,"OssPPNet2005_5_13414.net","PP",2005,5,341,6,36,0,0,1,1,1,1,7,49,5,1,1
13414,"OssPPNet2005_6_13414.net","PP",2005,6,176,6,36,0,0,1,1,1,1,7,49,6,1,1
13414,"OssPPNet2005_7_13414.net","PP",2005,7,113,6,36,0,0,1,1,1,1,7,49,7,1,1
13414,"OssPPNet2005_8_13414.net","PP",2005,8,168,6,36,0,0,1,1,1,1,7,49,8,1,1
13414,"OssPPNet2005_9_13414.net","PP",2005,9,106,5,25,0,0,1,1,1,1,6,36,9,1,1
13414,"OssPPNet2005_10_13414.net","PP",2005,10,17,2,4,0,0,1,1,1,1,3,9,10,1,1
13623,"OssPPNet2003_12_13623.net","PP",2003,12,105,2,4,0.5,0.25,0.775,0.600625,1,2,4,16,12,0.666667,1
13623,"OssPPNet2004_6_13623.net","PP",2004,6,124,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,1,2,3,9,6,0.666667,1
13623,"OssPPNet2004_7_13623.net","PP",2004,7,18,1,1,0.25,0.0625,0.401786,0.161431989796,1,2,4,16,7,0.333333,0.5
13623,"OssPPNet2004_10_13623.net","PP",2004,10,93,2.333,5.444,0.5,0.25,0.402486,0.161994980196,1.14286,2,6,36,10,0.466667,0.666667
13623,"OssPPNet2004_11_13623.net","PP",2004,11,118,1.667,2.778,0.166667,0.027777888889,0.270833,0.073350513889,1.2,2,6,36,11,0.333333,0.4
13623,"OssPPNet2004_12_13623.net","PP",2004,12,725,1.6,2.56,0.4,0.16,0.397778,0.158227337284,1,2,5,25,12,0.4,0.6
13623,"OssPPNet2005_1_13623.net","PP",2005,1,98,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,1,0.5,0.5
13623,"OssPPNet2005_2_13623.net","PP",2005,2,92,2,4,0,0,1,1,1.66667,1,3,9,2,1,1
13623,"OssPPNet2005_3_13623.net","PP",2005,3,6,2,4,0,0,1,1,2.33333,1,3,9,3,1,1
13623,"OssPPNet2005_4_13623.net","PP",2005,4,93,2,4,0,0,1,1,2,1,3,9,4,1,1
13623,"OssPPNet2005_5_13623.net","PP",2005,5,40,2,4,0,0,1,1,2,1,3,9,5,1,1
13623,"OssPPNet2005_6_13623.net","PP",2005,6,31,2,4,0,0,1,1,2,1,3,9,6,1,1
13623,"OssPPNet2005_7_13623.net","PP",2005,7,30,2,4,0,0,1,1,1.33333,1,3,9,7,1,1
13623,"OssPPNet2005_8_13623.net","PP",2005,8,19,2,4,0,0,1,1,1,1,3,9,8,1,1
13623,"OssPPNet2005_9_13623.net","PP",2005,9,130,2,4,0,0,1,1,1,1,3,9,9,1,1
13858,"OssPPNet2002_9_13858.net","PP",2002,9,3471,3,9,0,0,1,1,1,1,4,16,9,1,1
13858,"OssPPNet2002_10_13858.net","PP",2002,10,2162,4,16,0,0,1,1,1.3,1,5,25,10,1,1
13858,"OssPPNet2002_11_13858.net","PP",2002,11,1380,2,4,0,0,1,1,2,1,3,9,11,1,1
13858,"OssPPNet2002_12_13858.net","PP",2002,12,2277,5,25,0,0,1,1,1,1,6,36,12,1,1
13858,"OssPPNet2003_1_13858.net","PP",2003,1,1825,9,81,0,0,1,1,1,1,10,100,1,1,1
13858,"OssPPNet2003_2_13858.net","PP",2003,2,1442,5,25,0,0,1,1,1,1,6,36,2,1,1
13858,"OssPPNet2003_3_13858.net","PP",2003,3,0,3,9,0,0,1,1,1,1,4,16,3,1,1
13858,"OssPPNet2003_4_13858.net","PP",2003,4,501,3,9,0,0,1,1,1,1,4,16,4,1,1
13858,"OssPPNet2003_5_13858.net","PP",2003,5,905,6,36,0,0,1,1,1.04762,1,7,49,5,1,1
13858,"OssPPNet2003_6_13858.net","PP",2003,6,2916,4.286,18.367,0.857143,0.734694122449,0.797619,0.636196069161,1.06667,2,7,49,6,0.714286,1
13858,"OssPPNet2003_7_13858.net","PP",2003,7,2756,1.6,2.56,0.4,0.16,0.397778,0.158227337284,1,2,5,25,7,0.4,0.6
13858,"OssPPNet2004_1_13858.net","PP",2004,1,880,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,1,0.5,0.5
13858,"OssPPNet2004_2_13858.net","PP",2004,2,556,1.5,2.25,0,0,0.4375,0.19140625,1,1,4,16,2,0.5,0.5
13858,"OssPPNet2004_4_13858.net","PP",2004,4,250,2,4,0,0,1,1,1,1,3,9,4,1,1
14037,"OssPPNet2000_8_14037.net","PP",2000,8,496,2,4,0,0,1,1,2,1,3,9,8,1,1
14037,"OssPPNet2000_9_14037.net","PP",2000,9,12,2,4,0,0,1,1,1.33333,1,3,9,9,1,1
14037,"OssPPNet2002_2_14037.net","PP",2002,2,61,2,4,0,0,1,1,1.33333,1,3,9,2,1,1
14037,"OssPPNet2002_3_14037.net","PP",2002,3,3,2,4,0,0,1,1,1,1,3,9,3,1,1
14037,"OssPPNet2002_4_14037.net","PP",2002,4,2,2,4,0,0,1,1,1,1,3,9,4,1,1
14037,"OssPPNet2002_5_14037.net","PP",2002,5,4,2,4,0,0,1,1,1,1,3,9,5,1,1
14037,"OssPPNet2002_6_14037.net","PP",2002,6,8,2,4,0,0,1,1,1.33333,1,3,9,6,1,1
14037,"OssPPNet2002_7_14037.net","PP",2002,7,8,3,9,0,0,1,1,1.5,1,4,16,7,1,1
14037,"OssPPNet2002_8_14037.net","PP",2002,8,34,2.5,6.25,0.25,0.0625,0.875,0.765625,1.2,2,4,16,8,0.833333,1
14037,"OssPPNet2002_9_14037.net","PP",2002,9,70,2.5,6.25,0.25,0.0625,0.875,0.765625,1.2,2,4,16,9,0.833333,1
14037,"OssPPNet2002_10_14037.net","PP",2002,10,32,2.5,6.25,0.25,0.0625,0.875,0.765625,1.2,2,4,16,10,0.833333,1
14037,"OssPPNet2003_1_14037.net","PP",2003,1,109,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,1,0.5,0.5
14037,"OssPPNet2003_2_14037.net","PP",2003,2,19,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,2,0.5,0.5
14037,"OssPPNet2003_3_14037.net","PP",2003,3,28,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,3,0.5,0.5
14037,"OssPPNet2003_4_14037.net","PP",2003,4,0,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,4,0.5,0.5
14037,"OssPPNet2003_5_14037.net","PP",2003,5,28,1.5,2.25,0,0,0.4375,0.19140625,1.33333,1,4,16,5,0.5,0.5
14137,"OssPPNet2003_10_14137.net","PP",2003,10,2265,4,16,0,0,1,1,2.9,1,5,25,10,1,1
14137,"OssPPNet2003_11_14137.net","PP",2003,11,1687,3.667,13.444,0.666667,0.444444888889,0.814815,0.663923484225,3.81818,2,6,36,11,0.733333,1
14137,"OssPPNet2003_12_14137.net","PP",2003,12,942,5,25,0,0,1,1,3.2,1,6,36,12,1,1
14137,"OssPPNet2004_1_14137.net","PP",2004,1,1671,4.286,18.367,0,0,0.44898,0.2015830404,3.26667,1,7,49,1,0.714286,0.714286
14137,"OssPPNet2004_2_14137.net","PP",2004,2,1179,2.4,5.76,0,0,0.44,0.1936,4.66667,1,5,25,2,0.6,0.6
14137,"OssPPNet2004_3_14137.net","PP",2004,3,2735,4.286,18.367,0,0,0.44898,0.2015830404,1,1,7,49,3,0.714286,0.714286
14137,"OssPPNet2004_4_14137.net","PP",2004,4,1326,5,25,0,0,1,1,1,1,6,36,4,1,1
14137,"OssPPNet2004_5_14137.net","PP",2004,5,978,6,36,0,0,1,1,1,1,7,49,5,1,1
14137,"OssPPNet2004_6_14137.net","PP",2004,6,2207,6,36,0,0,1,1,1,1,7,49,6,1,1
14137,"OssPPNet2004_7_14137.net","PP",2004,7,2424,7,49,0,0,1,1,1,1,8,64,7,1,1
14137,"OssPPNet2004_8_14137.net","PP",2004,8,1126,5,25,0,0,1,1,1,1,6,36,8,1,1
14137,"OssPPNet2004_9_14137.net","PP",2004,9,1495,5,25,0,0,1,1,1,1,6,36,9,1,1
14137,"OssPPNet2004_10_14137.net","PP",2004,10,1537,7,49,0,0,1,1,1,1,8,64,10,1,1
14137,"OssPPNet2004_11_14137.net","PP",2004,11,301,5,25,0,0,1,1,1,1,6,36,11,1,1
14370,"OssPPNet2005_2_14370.net","PP",2005,2,184,1,1,0.25,0.0625,0.401786,0.161431989796,1.5,2,4,16,2,0.333333,0.5
14370,"OssPPNet2005_3_14370.net","PP",2005,3,34,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,3,0.5,0.5
14370,"OssPPNet2005_4_14370.net","PP",2005,4,1171,1.6,2.56,0.4,0.16,0.397778,0.158227337284,1.25,2,5,25,4,0.4,0.6
14370,"OssPPNet2005_5_14370.net","PP",2005,5,656,2.333,5.444,0.5,0.25,0.402486,0.161994980196,1.14286,2,6,36,5,0.466667,0.666667
14370,"OssPPNet2005_6_14370.net","PP",2005,6,229,2,4,1.2,1.44,0.653333,0.426844008889,1,3,5,25,6,0.5,1
14370,"OssPPNet2005_7_14370.net","PP",2005,7,102,1,1,0,0,0.333333,0.111110888889,1,1,4,16,7,0.333333,0.333333
14370,"OssPPNet2005_8_14370.net","PP",2005,8,80,3,9,0,0,1,1,1.66667,1,4,16,8,1,1
14370,"OssPPNet2005_9_14370.net","PP",2005,9,62,2.4,5.76,0,0,0.44,0.1936,1,1,5,25,9,0.6,0.6
14550,"OssPPNet2001_5_14550.net","PP",2001,5,445,5,25,0,0,1,1,1.06667,1,6,36,5,1,1
14550,"OssPPNet2001_6_14550.net","PP",2001,6,1394,6,36,0,0,1,1,1.04762,1,7,49,6,1,1
14550,"OssPPNet2001_7_14550.net","PP",2001,7,1088,8,64,0,0,1,1,1.05556,1,9,81,7,1,1
14550,"OssPPNet2001_8_14550.net","PP",2001,8,1256,8,64,0,0,1,1,1.11111,1,9,81,8,1,1
14550,"OssPPNet2001_9_14550.net","PP",2001,9,1711,8,64,0,0,1,1,1.11111,1,9,81,9,1,1
14550,"OssPPNet2001_10_14550.net","PP",2001,10,948,10,100,0,0,1,1,1.07273,1,11,121,10,1,1
14550,"OssPPNet2001_11_14550.net","PP",2001,11,1079,10,100,0,0,1,1,1.21818,1,11,121,11,1,1
14550,"OssPPNet2001_12_14550.net","PP",2001,12,1074,10,100,0,0,1,1,1.12727,1,11,121,12,1,1
14550,"OssPPNet2002_1_14550.net","PP",2002,1,1519,12,144,0,0,1,1,1.15385,1,13,169,1,1,1
14550,"OssPPNet2002_2_14550.net","PP",2002,2,1247,13,169,0,0,1,1,1.0989,1,14,196,2,1,1
14550,"OssPPNet2002_3_14550.net","PP",2002,3,1685,14,196,0,0,1,1,1.19048,1,15,225,3,1,1
14550,"OssPPNet2002_4_14550.net","PP",2002,4,2548,14.706,216.263,0.647059,0.418685349481,0.937973,0.879793348729,1.112,2,17,289,4,0.919118,1
14550,"OssPPNet2002_5_14550.net","PP",2002,5,3301,16,256,0.5,0.25,0.952991,0.908191846081,1.20139,2,18,324,5,0.941176,1
14550,"OssPPNet2002_6_14550.net","PP",2002,6,1234,16,256,0.5,0.25,0.952991,0.908191846081,1.20139,2,18,324,6,0.941176,1
14550,"OssPPNet2002_7_14550.net","PP",2002,7,1683,16.9,285.61,1.05,1.1025,0.915238,0.837660596644,1.33728,2,20,400,7,0.889474,1
14550,"OssPPNet2002_8_14550.net","PP",2002,8,3325,16.947,287.213,0.526316,0.277008531856,0.953502,0.909166064004,1.86335,2,19,361,8,0.94152,1
14550,"OssPPNet2002_9_14550.net","PP",2002,9,2595,16.842,283.657,0.578947,0.335179628809,0.948516,0.899682602256,2.36875,2,19,361,9,0.935673,1
14550,"OssPPNet2002_10_14550.net","PP",2002,10,2489,18.952,359.193,0.52381,0.2743769161,0.95816,0.9180705856,2.05025,2,21,441,10,0.947619,1
14550,"OssPPNet2002_11_14550.net","PP",2002,11,3273,19.391,376.023,1.30435,1.7013289225,0.9104,0.82882816,1.71749,2,23,529,11,0.881423,1
14550,"OssPPNet2002_12_14550.net","PP",2002,12,2460,19.417,377.007,1.79167,3.2100813889,0.88278,0.7793005284,1.6867,2,24,576,12,0.844203,1
14550,"OssPPNet2003_1_14550.net","PP",2003,1,3742,20.64,426.01,1.68,2.8224,0.893329,0.798036702241,1.68992,2,25,625,1,0.86,1
14550,"OssPPNet2003_2_14550.net","PP",2003,2,3936,20.167,406.694,1.41667,2.0069538889,0.907917,0.824313278889,1.60331,2,24,576,2,0.876812,1
14550,"OssPPNet2003_3_14550.net","PP",2003,3,4371,22.077,487.391,1.46154,2.1360991716,0.912652,0.832933673104,1.55052,2,26,676,3,0.883077,1
14550,"OssPPNet2003_4_14550.net","PP",2003,4,2859,22.077,487.391,1.46154,2.1360991716,0.912652,0.832933673104,1.66899,2,26,676,4,0.883077,1
14550,"OssPPNet2003_5_14550.net","PP",2003,5,2304,25.103,630.183,1.44828,2.0975149584,0.922167,0.850391975889,1.46978,2,29,841,5,0.896552,1
14550,"OssPPNet2003_6_14550.net","PP",2003,6,2642,25.933,672.538,1.53333,2.3511008889,0.92105,0.8483331025,1.50643,2,30,900,6,0.894253,1
14550,"OssPPNet2003_7_14550.net","PP",2003,7,2582,25.933,672.538,1.53333,2.3511008889,0.92105,0.8483331025,1.55784,2,30,900,7,0.894253,1
14550,"OssPPNet2003_8_14550.net","PP",2003,8,1674,26.067,679.471,1.46667,2.1511208889,0.92393,0.8536466449,1.56777,2,30,900,8,0.898851,1
14550,"OssPPNet2003_9_14550.net","PP",2003,9,16875,25.103,630.183,1.44828,2.0975149584,0.922167,0.850391975889,1.55495,2,29,841,9,0.896552,1
14550,"OssPPNet2003_10_14550.net","PP",2003,10,9047,28.914,836.036,2.54286,6.4661369796,0.889359,0.790959430881,1.44269,2,35,1225,10,0.85042,1
14550,"OssPPNet2003_11_14550.net","PP",2003,11,5246,27.562,759.691,1.71875,2.9541015625,0.915715,0.838533961225,1.52381,2,32,1024,11,0.889113,1
14550,"OssPPNet2003_12_14550.net","PP",2003,12,4533,27.812,773.535,1.59375,2.5400390625,0.920531,0.847377321961,1.56404,2,32,1024,12,0.897177,1
14550,"OssPPNet2004_1_14550.net","PP",2004,1,3060,29.636,878.314,1.18182,1.3966985124,0.94272,0.8887209984,1.52965,2,33,1089,1,0.926136,1
14550,"OssPPNet2004_2_14550.net","PP",2004,2,4569,30.824,950.09,1.08824,1.1842662976,0.947844,0.898408248336,1.4771,2,34,1156,2,0.934046,1
14550,"OssPPNet2004_3_14550.net","PP",2004,3,4038,30.514,931.122,1.74286,3.0375609796,0.918623,0.843868216129,1.57491,2,35,1225,3,0.897479,1
14550,"OssPPNet2004_4_14550.net","PP",2004,4,2875,30.056,903.336,2.47222,6.1118717284,0.891021,0.793918422441,1.55083,2,36,1296,4,0.85873,1
14550,"OssPPNet2004_5_14550.net","PP",2004,5,1893,30.167,910.028,2.41667,5.8402938889,0.893162,0.797738358244,1.58011,2,36,1296,5,0.861905,1
14550,"OssPPNet2004_6_14550.net","PP",2004,6,3141,34.158,1166.762,1.42105,2.0193831025,0.938626,0.881018767876,1.54391,2,38,1444,6,0.923186,1
14550,"OssPPNet2004_7_14550.net","PP",2004,7,4008,41.234,1700.246,2.38298,5.6785936804,0.920026,0.846447840676,1.35191,2,47,2209,7,0.896392,1
14550,"OssPPNet2004_8_14550.net","PP",2004,8,2980,41.522,1724.055,1.73913,3.0245731569,0.93949,0.8826414601,1.33717,2,46,2116,8,0.922705,1
14550,"OssPPNet2004_9_14550.net","PP",2004,9,1841,40.578,1646.556,1.71111,2.9278974321,0.939024,0.881766072576,1.35597,2,45,2025,9,0.922222,1
14550,"OssPPNet2004_10_14550.net","PP",2004,10,2902,43,1849,2,4,0.934681,0.873628571761,1.33624,2,48,2304,10,0.914894,1
14550,"OssPPNet2004_11_14550.net","PP",2004,11,3480,42.857,1836.735,2.57143,6.6122522449,0.918063,0.842839671969,1.33905,2,49,2401,11,0.892857,1
14550,"OssPPNet2004_12_14550.net","PP",2004,12,2772,43.489,1891.325,1.25532,1.5758283024,0.957292,0.916407973264,1.35812,2,47,2209,12,0.945421,1
14550,"OssPPNet2005_1_14550.net","PP",2005,1,2772,46.078,2123.222,1.96078,3.8446582084,0.939462,0.882588849444,1.33532,2,51,2601,1,0.921569,1
14550,"OssPPNet2005_2_14550.net","PP",2005,2,2833,44.122,1946.791,1.93878,3.7588678884,0.937624,0.879138765376,1.33395,2,49,2401,2,0.919218,1
14550,"OssPPNet2005_3_14550.net","PP",2005,3,4832,43.447,1887.625,1.2766,1.62970756,0.956655,0.915188789025,1.33203,2,47,2209,3,0.944496,1
14550,"OssPPNet2005_4_14550.net","PP",2005,4,8392,45.5,2070.25,0.75,0.5625,0.975339,0.951286164921,1.32967,2,48,2304,4,0.968085,1
14550,"OssPPNet2005_5_14550.net","PP",2005,5,3660,43.404,1883.929,1.29787,1.6844665369,0.955999,0.913934088001,1.29216,2,47,2209,5,0.943571,1
14550,"OssPPNet2005_6_14550.net","PP",2005,6,3012,43,1849,0,0,1,1,1.28118,1,44,1936,6,1,1
14550,"OssPPNet2005_7_14550.net","PP",2005,7,1840,39.395,1551.994,1.30233,1.6960634289,0.952081,0.906458230561,1.2562,2,43,1849,7,0.937984,1
14550,"OssPPNet2005_8_14550.net","PP",2005,8,3484,36.462,1329.444,0.769231,0.591716331361,0.968964,0.938891233296,1.22644,2,39,1521,8,0.959514,1
14550,"OssPPNet2005_9_14550.net","PP",2005,9,1982,30.727,944.165,0.636364,0.404959140496,0.968709,0.938397126681,1.18935,2,33,1089,9,0.960227,1
14550,"OssPPNet2005_10_14550.net","PP",2005,10,652,12.842,164.92,2.57895,6.6509831025,0.801271,0.642035215441,1.05738,2,19,361,10,0.71345,1
14568,"OssPPNet2000_8_14568.net","PP",2000,8,3326,3.667,13.444,0.666667,0.444444888889,0.814815,0.663923484225,1,2,6,36,8,0.733333,1
14568,"OssPPNet2000_9_14568.net","PP",2000,9,188,4.571,20.898,0.714286,0.510204489796,0.833024,0.693928984576,1,2,7,49,9,0.761905,1
14568,"OssPPNet2000_10_14568.net","PP",2000,10,73,6.444,41.531,0.777778,0.604938617284,0.861728,0.742575145984,1,2,9,81,10,0.805556,1
14568,"OssPPNet2000_11_14568.net","PP",2000,11,226,4.857,23.592,0.571429,0.326531102041,0.861224,0.741706778176,1.05882,2,7,49,11,0.809524,1
14568,"OssPPNet2000_12_14568.net","PP",2000,12,236,6.667,44.444,0.666667,0.444444888889,0.878307,0.771423186249,1.1,2,9,81,12,0.833333,1
14568,"OssPPNet2001_1_14568.net","PP",2001,1,71,8,64,0,0,1,1,1.13889,1,9,81,1,1,1
14568,"OssPPNet2001_2_14568.net","PP",2001,2,57,7.6,57.76,0.7,0.49,0.88625,0.7854390625,1.13158,2,10,100,2,0.844444,1
14568,"OssPPNet2001_3_14568.net","PP",2001,3,42,7.6,57.76,0.7,0.49,0.88625,0.7854390625,1.13158,2,10,100,3,0.844444,1
14568,"OssPPNet2001_4_14568.net","PP",2001,4,181,9.5,90.25,0.75,0.5625,0.9,0.81,1.14035,2,12,144,4,0.863636,1
14568,"OssPPNet2001_5_14568.net","PP",2001,5,1612,10.308,106.249,0.846154,0.715976591716,0.898122,0.806623126884,1.10448,2,13,169,5,0.858974,1
14568,"OssPPNet2001_6_14568.net","PP",2001,6,179,12,144,0,0,1,1,1.10256,1,13,169,6,1,1
14568,"OssPPNet2001_7_14568.net","PP",2001,7,973,9.714,94.367,1.71429,2.9387902041,0.823129,0.677541350641,1.19118,3,14,196,7,0.747253,1
14568,"OssPPNet2001_8_14568.net","PP",2001,8,1217,10.533,110.951,0.8,0.64,0.447318,0.200093393124,1.27848,2,15,225,8,0.752381,0.866667
14568,"OssPPNet2001_9_14568.net","PP",2001,9,149,9.571,91.612,0.785714,0.617346489796,0.44422,0.1973314084,1.29851,2,14,196,9,0.736264,0.857143
14568,"OssPPNet2001_10_14568.net","PP",2001,10,335,11.2,125.44,1.46667,2.1511208889,0.853568,0.728578330624,1.14286,3,15,225,10,0.8,1
14568,"OssPPNet2001_11_14568.net","PP",2001,11,234,11.125,123.766,1.9375,3.75390625,0.818728,0.670315537984,1.07865,2,16,256,11,0.741667,1
14568,"OssPPNet2001_12_14568.net","PP",2001,12,669,10,100,1.06667,1.1377848889,0.438519,0.192298913361,1.10667,2,15,225,12,0.714286,0.866667
14568,"OssPPNet2002_1_14568.net","PP",2002,1,213,9.625,92.641,0.875,0.765625,0.287665,0.082751152225,1.15584,2,16,256,1,0.641667,0.758333
14568,"OssPPNet2002_2_14568.net","PP",2002,2,426,9.875,97.516,0.75,0.5625,0.289258,0.083670190564,1.22785,2,16,256,2,0.658333,0.758333
14568,"OssPPNet2002_3_14568.net","PP",2002,3,157,9.125,83.266,1.125,1.265625,0.284314,0.080834450596,1.16438,2,16,256,3,0.608333,0.758333
14568,"OssPPNet2002_4_14568.net","PP",2002,4,265,7.333,53.778,0.8,0.64,0.207245,0.042950490025,1.21818,2,15,225,4,0.52381,0.638095
14568,"OssPPNet2002_5_14568.net","PP",2002,5,37,7.125,50.766,0.75,0.5625,0.163477,0.026724729529,1.21053,2,16,256,5,0.475,0.575
14568,"OssPPNet2002_6_14568.net","PP",2002,6,552,8.471,71.751,0.529412,0.280277065744,0.165615,0.027428328225,1.31944,2,17,289,6,0.529412,0.595588
14568,"OssPPNet2002_7_14568.net","PP",2002,7,493,9.778,95.605,2.66667,7.1111288889,0.411493,0.169326489049,1.36364,2,18,324,7,0.575163,0.888889
14568,"OssPPNet2002_8_14568.net","PP",2002,8,515,10.105,102.116,3.47368,12.0664527424,0.401163,0.160931752569,1.25,3,19,361,8,0.561404,0.894737
14568,"OssPPNet2002_9_14568.net","PP",2002,9,943,10.7,114.49,3.8,14.44,0.400028,0.160022400784,1.2243,3,20,400,9,0.563158,0.9
14568,"OssPPNet2002_10_14568.net","PP",2002,10,1577,11.714,137.224,3.7619,14.15189161,0.405137,0.164135988769,1.25203,3,21,441,10,0.585714,0.904762
14568,"OssPPNet2002_11_14568.net","PP",2002,11,2850,12.667,160.444,4.20833,17.7100413889,0.407421,0.165991871241,1.15789,2,24,576,11,0.550725,0.916667
14568,"OssPPNet2002_12_14568.net","PP",2002,12,1396,12.56,157.754,4.76,22.6576,0.402447,0.161963587809,1.1465,2,25,625,12,0.523333,0.92
14568,"OssPPNet2003_1_14568.net","PP",2003,1,1667,12.16,147.866,5.4,29.16,0.39539,0.1563332521,1.19079,3,25,625,1,0.506667,0.92
14568,"OssPPNet2003_2_14568.net","PP",2003,2,3578,12.148,147.578,5.77778,33.3827417284,0.270759,0.073310436081,1.13415,3,27,729,2,0.467236,0.854701
14568,"OssPPNet2003_3_14568.net","PP",2003,3,1583,12.214,149.189,6.53571,42.7155052041,0.268,0.071824,1.1345,3,28,784,3,0.452381,0.859788
14568,"OssPPNet2003_4_14568.net","PP",2003,4,1349,10.692,114.325,6.30769,39.7869531361,0.264876,0.070159295376,1.1223,3,26,676,4,0.427692,0.849231
14568,"OssPPNet2003_5_14568.net","PP",2003,5,795,11.083,122.84,6,36,0.383587,0.147138986569,1.12782,3,24,576,5,0.481884,0.916667
14568,"OssPPNet2003_6_14568.net","PP",2003,6,754,11.083,122.84,6,36,0.383587,0.147138986569,1.12782,3,24,576,6,0.481884,0.916667
14568,"OssPPNet2003_7_14568.net","PP",2003,7,2424,10.24,104.858,6.92,47.8864,0.375511,0.141008511121,1.08594,3,25,625,7,0.426667,0.92
14568,"OssPPNet2003_8_14568.net","PP",2003,8,2842,12.8,163.84,4.64,21.5296,0.404886,0.163932672996,1.15625,2,25,625,8,0.533333,0.92
14568,"OssPPNet2003_9_14568.net","PP",2003,9,4923,12.4,153.76,5.48,30.0304,0.394731,0.155812562361,1.10323,3,25,625,9,0.516667,0.92
14568,"OssPPNet2003_10_14568.net","PP",2003,10,3793,12.72,161.798,6.72,45.1584,0.667852,0.446026293904,1.10692,3,25,625,10,0.53,1
14568,"OssPPNet2003_11_14568.net","PP",2003,11,3741,12.8,163.84,6.6,43.56,0.67183,0.4513555489,1.15,3,25,625,11,0.533333,1
14568,"OssPPNet2003_12_14568.net","PP",2003,12,2463,12.56,157.754,6.84,46.7856,0.664349,0.441359593801,1.08917,3,25,625,12,0.523333,1
14568,"OssPPNet2004_1_14568.net","PP",2004,1,1837,12,144,9,81,0.611761,0.374251521121,1.07051,4,26,676,1,0.48,1
14568,"OssPPNet2004_2_14568.net","PP",2004,2,1482,10.96,120.122,10.04,100.8016,0.573388,0.328773798544,1.08029,4,25,625,2,0.456667,1
14568,"OssPPNet2004_3_14568.net","PP",2004,3,3322,10.96,120.122,10.24,104.8576,0.566778,0.321237301284,1.05109,4,25,625,3,0.456667,1
14568,"OssPPNet2004_4_14568.net","PP",2004,4,2097,10.167,103.361,10.0417,100.83573889,0.559547,0.313092845209,1.03279,4,24,576,4,0.442029,1
14568,"OssPPNet2004_5_14568.net","PP",2004,5,3277,10.348,107.078,8.95652,80.2192505104,0.580507,0.336988377049,1.03361,4,23,529,5,0.470356,1
14568,"OssPPNet2004_6_14568.net","PP",2004,6,2818,10.095,101.914,6.61905,43.8118229025,0.626702,0.392755396804,1.04717,3,21,441,6,0.504762,1
14568,"OssPPNet2004_7_14568.net","PP",2004,7,1226,10.7,114.49,5.45,29.7025,0.660866,0.436743869956,1.06542,3,20,400,7,0.563158,1
14568,"OssPPNet2004_8_14568.net","PP",2004,8,2152,10.476,109.751,6,36,0.647964,0.419857345296,1.06364,3,21,441,8,0.52381,1
14568,"OssPPNet2004_9_14568.net","PP",2004,9,1988,10.4,108.16,5.95,35.4025,0.641343,0.411320843649,1.03846,3,20,400,9,0.547368,1
14568,"OssPPNet2004_10_14568.net","PP",2004,10,2483,9.905,98.104,7.90476,62.4852306576,0.582623,0.339449560129,1.03846,3,21,441,10,0.495238,1
14568,"OssPPNet2004_11_14568.net","PP",2004,11,7879,11.913,141.921,6.17391,38.1171646881,0.665662,0.443105898244,1.0073,3,23,529,11,0.541502,1
14568,"OssPPNet2004_12_14568.net","PP",2004,12,1786,8.727,76.165,9.09091,82.6446446281,0.556087,0.309232751569,1.01042,3,22,484,12,0.415584,1
14568,"OssPPNet2005_1_14568.net","PP",2005,1,4546,8.174,66.813,8.78261,77.1342384121,0.344769,0.118865663361,1.01064,3,23,529,1,0.371542,0.913043
14568,"OssPPNet2005_2_14568.net","PP",2005,2,1426,7.545,56.934,7.81818,61.1239385124,0.351336,0.123436984896,1.0241,3,22,484,2,0.359307,0.909091
14568,"OssPPNet2005_3_14568.net","PP",2005,3,1384,7.833,61.361,8.5,72.25,0.352552,0.124292912704,1.03191,3,24,576,3,0.34058,0.916667
14568,"OssPPNet2005_4_14568.net","PP",2005,4,2415,7.92,62.726,9.12,83.1744,0.350334,0.122733911556,1.0202,3,25,625,4,0.33,0.92
14568,"OssPPNet2005_5_14568.net","PP",2005,5,4557,7.333,53.778,8.875,78.765625,0.347999,0.121103304001,1.02273,3,24,576,5,0.318841,0.916667
14568,"OssPPNet2005_6_14568.net","PP",2005,6,1316,6.571,43.184,3.47619,12.0838969161,0.158705,0.025187277025,1.01449,3,21,441,6,0.328571,0.652381
