"pid","filename.x","type.x","year","month","commits.x","mdegree.x","mdegree2.x","mbetween.x","mbetween2.x","mclose.x","mclose2.x","mweight.x","diameter.x","networksize.x","networksize2.x","age.x","density.x","connect.x","filename.y","type.y","commits.y","mdegree.y","mdegree2.y","mbetween.y","mbetween2.y","mclose.y","mclose2.y","mweight.y","diameter.y","networksize.y","networksize2.y","age.y","density.y","connect.y"
24855,"OssMMNet2005_2_24855.net","MM",2005,2,1162,2.4,5.76,0,0,0.44,0.1936,2.5,1,5,25,46,0.6,0.6,"OssPPNet2005_2_24855.net","PP",1162,3,9,0,0,1,1,2.16667,1,4,16,2,1,1
24855,"OssMMNet2005_3_24855.net","MM",2005,3,2263,0.8,0.64,0.2,0.04,0.269744,0.072761825536,2,2,5,25,47,0.2,0.3,"OssPPNet2005_3_24855.net","PP",2263,4,16,0,0,1,1,1.2,1,5,25,3,1,1
24855,"OssMMNet2005_4_24855.net","MM",2005,4,593,0.8,0.64,0.2,0.04,0.269744,0.072761825536,2,2,5,25,48,0.2,0.3,"OssPPNet2005_4_24855.net","PP",593,4,16,0,0,1,1,1.2,1,5,25,4,1,1
24855,"OssMMNet2005_10_24855.net","MM",2005,10,1661,0.8,0.64,0,0,0.24,0.0576,2,1,5,25,49,0.2,0.2,"OssPPNet2005_10_24855.net","PP",1661,3,9,1,1,0.732143,0.536033372449,1.22222,2,6,36,10,0.6,1
25471,"OssMMNet2001_3_25471.net","MM",2001,3,143,0.75,0.562,0,0,0.140625,0.019775390625,2,1,8,64,1,0.107143,0.107143,"OssPPNet2001_3_25471.net","PP",143,4,16,0,0,1,1,1.2,1,5,25,3,1,1
25471,"OssMMNet2001_4_25471.net","MM",2001,4,49,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,2,0.142857,0.142857,"OssPPNet2001_4_25471.net","PP",49,5,25,0,0,1,1,1.13333,1,6,36,4,1,1
25471,"OssMMNet2001_5_25471.net","MM",2001,5,135,0.5,0.25,0.125,0.015625,0.139656,0.019503798336,2,2,8,64,3,0.0714286,0.107143,"OssPPNet2001_5_25471.net","PP",135,3,9,0,0,1,1,1.33333,1,4,16,5,1,1
25471,"OssMMNet2001_6_25471.net","MM",2001,6,83,1.6,2.56,0.2,0.04,0.132132,0.017458865424,2.125,2,10,100,4,0.177778,0.222222,"OssPPNet2001_6_25471.net","PP",83,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.75,2,5,25,6,0.8,1
25471,"OssMMNet2001_7_25471.net","MM",2001,7,191,0.545,0.298,0,0,0.0964187,0.00929656570969,2,1,11,121,5,0.0545455,0.0545455,"OssPPNet2001_7_25471.net","PP",191,4,16,0.5,0.25,0.854167,0.729601263889,1.16667,2,6,36,7,0.8,1
25471,"OssMMNet2001_8_25471.net","MM",2001,8,202,1.111,1.235,0.111111,0.012345654321,0.135047,0.018237692209,2.2,2,9,81,6,0.138889,0.166667,"OssPPNet2001_8_25471.net","PP",202,4,16,0,0,1,1,1.5,1,5,25,8,1,1
25471,"OssMMNet2001_9_25471.net","MM",2001,9,164,1,1,0,0,0.208333,0.043402638889,2.66667,1,6,36,7,0.2,0.2,"OssPPNet2001_9_25471.net","PP",164,3,9,0,0,1,1,2,1,4,16,9,1,1
25667,"OssMMNet2002_8_25667.net","MM",2002,8,1057,1.667,2.778,0,0,0.100694,0.010139281636,2.3,1,12,144,1,0.151515,0.151515,"OssPPNet2002_8_25667.net","PP",1057,3,9,1,1,0.74041,0.5482069681,2.22222,2,6,36,8,0.6,1
25667,"OssMMNet2002_9_25667.net","MM",2002,9,1511,1.385,1.917,0.461538,0.213017325444,0.097941,0.009592439481,2.44444,2,13,169,2,0.115385,0.192308,"OssPPNet2002_9_25667.net","PP",1511,3.333,11.111,0.833333,0.694443888889,0.775132,0.600829617424,2.2,2,6,36,9,0.666667,1
25667,"OssMMNet2002_10_25667.net","MM",2002,10,348,1.273,1.62,0,0,0.104959,0.011016391681,2.28571,1,11,121,3,0.127273,0.127273,"OssPPNet2002_10_25667.net","PP",348,2.8,7.84,0.6,0.36,0.794286,0.630890249796,2.28571,2,5,25,10,0.7,1
25667,"OssMMNet2002_11_25667.net","MM",2002,11,338,1.091,1.19,0,0,0.103306,0.010672129636,2.33333,1,11,121,4,0.109091,0.109091,"OssPPNet2002_11_25667.net","PP",338,3,9,0,0,1,1,2.33333,1,4,16,11,1,1
25667,"OssMMNet2002_12_25667.net","MM",2002,12,754,1.818,3.306,0,0,0.114522,0.013115288484,2.2,1,11,121,5,0.181818,0.181818,"OssPPNet2002_12_25667.net","PP",754,5,25,0,0,1,1,1.6,1,6,36,12,1,1
25667,"OssMMNet2003_1_25667.net","MM",2003,1,731,1.091,1.19,0,0,0.103306,0.010672129636,2.33333,1,11,121,6,0.109091,0.109091,"OssPPNet2003_1_25667.net","PP",731,5,25,0,0,1,1,1.53333,1,6,36,1,1,1
25667,"OssMMNet2003_2_25667.net","MM",2003,2,454,0.545,0.298,0,0,0.0964187,0.00929656570969,2.33333,1,11,121,7,0.0545455,0.0545455,"OssPPNet2003_2_25667.net","PP",454,3,9,0,0,1,1,1.66667,1,4,16,2,1,1
25667,"OssMMNet2003_3_25667.net","MM",2003,3,441,0.545,0.298,0,0,0.0964187,0.00929656570969,2.33333,1,11,121,8,0.0545455,0.0545455,"OssPPNet2003_3_25667.net","PP",441,2,4,0,0,1,1,2.33333,1,3,9,3,1,1
26009,"OssMMNet2003_6_26009.net","MM",2003,6,141,0.333,0.111,0,0,0.0858586,0.00737169919396,2,1,12,144,1,0.030303,0.030303,"OssPPNet2003_6_26009.net","PP",141,3.667,13.444,0.666667,0.444444888889,0.814815,0.663923484225,1.18182,2,6,36,6,0.733333,1
26009,"OssMMNet2003_7_26009.net","MM",2003,7,259,7.231,52.284,0.615385,0.378698698225,0.28368,0.0804743424,2.04255,2,13,169,2,0.602564,0.705128,"OssPPNet2003_7_26009.net","PP",259,5,25,0,0,1,1,1.93333,1,6,36,7,1,1
26009,"OssMMNet2003_8_26009.net","MM",2003,8,187,4,16,1,1,0.197899,0.039164014201,2.04167,2,12,144,3,0.363636,0.545455,"OssPPNet2003_8_26009.net","PP",187,5,25,0,0,1,1,1.66667,1,6,36,8,1,1
26009,"OssMMNet2003_9_26009.net","MM",2003,9,679,4.615,21.302,0.461538,0.213017325444,0.159218,0.025350371524,2.06667,2,13,169,4,0.384615,0.461538,"OssPPNet2003_9_26009.net","PP",679,5,25,0,0,1,1,1.8,1,6,36,9,1,1
26009,"OssMMNet2003_10_26009.net","MM",2003,10,279,6,36,0,0,0.208333,0.043402638889,2.22222,1,12,144,5,0.545455,0.545455,"OssPPNet2003_10_26009.net","PP",279,5,25,0,0,1,1,2.46667,1,6,36,10,1,1
26009,"OssMMNet2003_11_26009.net","MM",2003,11,73,4.667,21.778,0,0,0.161111,0.025956754321,2.28571,1,12,144,6,0.424242,0.424242,"OssPPNet2003_11_26009.net","PP",73,5,25,0,0,1,1,2.53333,1,6,36,11,1,1
26009,"OssMMNet2003_12_26009.net","MM",2003,12,84,6,36,0,0,0.208333,0.043402638889,2.22222,1,12,144,7,0.545455,0.545455,"OssPPNet2003_12_26009.net","PP",84,6,36,0,0,1,1,2.14286,1,7,49,12,1,1
26009,"OssMMNet2004_1_26009.net","MM",2004,1,112,3.833,14.694,0.416667,0.173611388889,0.158234,0.025037998756,2.26087,2,12,144,8,0.348485,0.424242,"OssPPNet2004_1_26009.net","PP",112,6,36,0,0,1,1,2,1,7,49,1,1,1
26009,"OssMMNet2004_2_26009.net","MM",2004,2,56,2.833,8.028,0.333333,0.111110888889,0.130322,0.016983823684,2.35294,2,12,144,9,0.257576,0.318182,"OssPPNet2004_2_26009.net","PP",56,6,36,0,0,1,1,1.95238,1,7,49,2,1,1
26009,"OssMMNet2004_3_26009.net","MM",2004,3,128,2.5,6.25,0,0,0.113095,0.012790479025,2.33333,1,12,144,10,0.227273,0.227273,"OssPPNet2004_3_26009.net","PP",128,6,36,0,0,1,1,1.7619,1,7,49,3,1,1
26009,"OssMMNet2004_4_26009.net","MM",2004,4,234,1.538,2.367,0,0,0.0900723,0.00811301922729,2.5,1,13,169,11,0.128205,0.128205,"OssPPNet2004_4_26009.net","PP",234,6,36,0,0,1,1,1.71429,1,7,49,4,1,1
26009,"OssMMNet2004_5_26009.net","MM",2004,5,98,1.538,2.367,0,0,0.0900723,0.00811301922729,2.4,1,13,169,12,0.128205,0.128205,"OssPPNet2004_5_26009.net","PP",98,6,36,0,0,1,1,1.52381,1,7,49,5,1,1
26009,"OssMMNet2004_6_26009.net","MM",2004,6,84,1.538,2.367,0,0,0.0900723,0.00811301922729,2.4,1,13,169,13,0.128205,0.128205,"OssPPNet2004_6_26009.net","PP",84,6,36,0,0,1,1,1.52381,1,7,49,6,1,1
26009,"OssMMNet2004_7_26009.net","MM",2004,7,97,1.538,2.367,0,0,0.0900723,0.00811301922729,2.4,1,13,169,14,0.128205,0.128205,"OssPPNet2004_7_26009.net","PP",97,6,36,0,0,1,1,1.52381,1,7,49,7,1,1
26009,"OssMMNet2004_8_26009.net","MM",2004,8,68,0.923,0.852,0,0,0.0840237,0.00705998216169,2.66667,1,13,169,15,0.0769231,0.0769231,"OssPPNet2004_8_26009.net","PP",68,6,36,0,0,1,1,1.47619,1,7,49,8,1,1
26009,"OssMMNet2004_9_26009.net","MM",2004,9,130,0.923,0.852,0,0,0.0840237,0.00705998216169,2.66667,1,13,169,16,0.0769231,0.0769231,"OssPPNet2004_9_26009.net","PP",130,6,36,0,0,1,1,1.47619,1,7,49,9,1,1
26009,"OssMMNet2004_10_26009.net","MM",2004,10,90,0.923,0.852,0,0,0.0840237,0.00705998216169,2.66667,1,13,169,17,0.0769231,0.0769231,"OssPPNet2004_10_26009.net","PP",90,6,36,0,0,1,1,1.47619,1,7,49,10,1,1
26009,"OssMMNet2004_11_26009.net","MM",2004,11,49,1.385,1.917,0.0769231,0.00591716331361,0.0899155,0.00808479714025,2.33333,2,13,169,18,0.115385,0.128205,"OssPPNet2004_11_26009.net","PP",49,5,25,0,0,1,1,1.53333,1,6,36,11,1,1
26009,"OssMMNet2004_12_26009.net","MM",2004,12,50,1.385,1.917,0.0769231,0.00591716331361,0.0899155,0.00808479714025,2.33333,2,13,169,19,0.115385,0.128205,"OssPPNet2004_12_26009.net","PP",50,5,25,0,0,1,1,1.53333,1,6,36,12,1,1
26009,"OssMMNet2005_1_26009.net","MM",2005,1,204,1,1,0,0,0.0925926,0.00857338957476,2.5,1,12,144,20,0.0909091,0.0909091,"OssPPNet2005_1_26009.net","PP",204,5,25,0,0,1,1,1.46667,1,6,36,1,1,1
26009,"OssMMNet2005_2_26009.net","MM",2005,2,55,1.538,2.367,0,0,0.0900723,0.00811301922729,2.6,1,13,169,21,0.128205,0.128205,"OssPPNet2005_2_26009.net","PP",55,5,25,0,0,1,1,1.66667,1,6,36,2,1,1
26009,"OssMMNet2005_3_26009.net","MM",2005,3,54,0.545,0.298,0,0,0.0964187,0.00929656570969,3,1,11,121,22,0.0545455,0.0545455,"OssPPNet2005_3_26009.net","PP",54,5,25,0,0,1,1,1.4,1,6,36,3,1,1
26009,"OssMMNet2005_4_26009.net","MM",2005,4,96,0.545,0.298,0,0,0.0964187,0.00929656570969,3,1,11,121,23,0.0545455,0.0545455,"OssPPNet2005_4_26009.net","PP",96,5,25,0,0,1,1,1.4,1,6,36,4,1,1
26009,"OssMMNet2005_5_26009.net","MM",2005,5,151,1.5,2.25,0.0833333,0.00694443888889,0.10046,0.0100922116,2.44444,2,12,144,24,0.136364,0.151515,"OssPPNet2005_5_26009.net","PP",151,5.429,29.469,0.285714,0.081632489796,0.923469,0.852794993961,1.63158,2,7,49,5,0.904762,1
26009,"OssMMNet2005_6_26009.net","MM",2005,6,56,1.636,2.678,0.0909091,0.00826446446281,0.114156,0.013031592336,2.44444,2,11,121,25,0.163636,0.181818,"OssPPNet2005_6_26009.net","PP",56,6,36,0,0,1,1,1.52381,1,7,49,6,1,1
26009,"OssMMNet2005_7_26009.net","MM",2005,7,305,1,1,0,0,0.0925926,0.00857338957476,2.66667,1,12,144,26,0.0909091,0.0909091,"OssPPNet2005_7_26009.net","PP",305,6,36,0,0,1,1,1.47619,1,7,49,7,1,1
26009,"OssMMNet2005_8_26009.net","MM",2005,8,170,0.545,0.298,0,0,0.0964187,0.00929656570969,3,1,11,121,27,0.0545455,0.0545455,"OssPPNet2005_8_26009.net","PP",170,7,49,0,0,1,1,1.39286,1,8,64,8,1,1
26009,"OssMMNet2005_9_26009.net","MM",2005,9,63,0.6,0.36,0,0,0.1075,0.01155625,2.33333,1,10,100,28,0.0666667,0.0666667,"OssPPNet2005_9_26009.net","PP",63,2,4,0,0,1,1,2.33333,1,3,9,9,1,1
26009,"OssMMNet2005_10_26009.net","MM",2005,10,47,0.667,0.444,0,0,0.121693,0.014809186249,2.66667,1,9,81,29,0.0833333,0.0833333,"OssPPNet2005_10_26009.net","PP",47,2.4,5.76,0,0,0.44,0.1936,2,1,5,25,10,0.6,0.6
26079,"OssMMNet2002_9_26079.net","MM",2002,9,606,2,4,0,0,1,1,2.33333,1,3,9,1,1,1,"OssPPNet2002_9_26079.net","PP",606,3,9,0,0,1,1,1.66667,1,4,16,9,1,1
26079,"OssMMNet2002_10_26079.net","MM",2002,10,547,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2.5,2,3,9,2,0.666667,1,"OssPPNet2002_10_26079.net","PP",547,3,9,0,0,1,1,1.66667,1,4,16,10,1,1
26079,"OssMMNet2002_11_26079.net","MM",2002,11,615,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2.5,2,3,9,3,0.666667,1,"OssPPNet2002_11_26079.net","PP",615,5,25,0,0,1,1,1.26667,1,6,36,11,1,1
26079,"OssMMNet2002_12_26079.net","MM",2002,12,698,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2.5,2,3,9,4,0.666667,1,"OssPPNet2002_12_26079.net","PP",698,4.857,23.592,0.571429,0.326531102041,0.861224,0.741706778176,1.23529,2,7,49,12,0.809524,1
26079,"OssMMNet2003_6_26079.net","MM",2003,6,77,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,5,0.333333,0.5,"OssPPNet2003_6_26079.net","PP",77,4,16,0.5,0.25,0.854167,0.729601263889,1.16667,2,6,36,6,0.8,1
26079,"OssMMNet2003_8_26079.net","MM",2003,8,862,1,1,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,6,0.333333,0.5,"OssPPNet2003_8_26079.net","PP",862,6.889,47.457,0.555556,0.308642469136,0.895537,0.801986518369,1.12903,2,9,81,8,0.861111,1
26079,"OssMMNet2003_12_26079.net","MM",2003,12,213,1.5,2.25,0,0,0.4375,0.19140625,2.33333,1,4,16,7,0.5,0.5,"OssPPNet2003_12_26079.net","PP",213,6,36,0,0,1,1,1.19048,1,7,49,12,1,1
26079,"OssMMNet2004_3_26079.net","MM",2004,3,442,1.5,2.25,0,0,0.4375,0.19140625,2,1,4,16,8,0.5,0.5,"OssPPNet2004_3_26079.net","PP",442,5,25,0,0,1,1,1.13333,1,6,36,3,1,1
26557,"OssMMNet2004_2_26557.net","MM",2004,2,21,0.4,0.16,0.2,0.04,0.070915,0.005028937225,2,2,15,225,1,0.0285714,0.0571429,"OssPPNet2004_2_26557.net","PP",21,1.5,2.25,0,0,0.4375,0.19140625,2,1,4,16,2,0.5,0.5
26557,"OssMMNet2004_7_26557.net","MM",2004,7,26,0.353,0.125,0,0,0.0602076,0.00362495509776,2,1,17,289,3,0.0220588,0.0220588,"OssPPNet2004_7_26557.net","PP",26,1,1,0,0,0.208333,0.043402638889,1.66667,1,6,36,7,0.2,0.2
26557,"OssMMNet2004_8_26557.net","MM",2004,8,141,0.875,0.766,0.1875,0.03515625,0.0688387,0.00473876661769,2.14286,2,16,256,4,0.0583333,0.0833333,"OssPPNet2004_8_26557.net","PP",141,1.2,1.44,0,0,0.28,0.0784,3,1,5,25,8,0.3,0.3
26557,"OssMMNet2005_6_26557.net","MM",2005,6,792,0.364,0.132,0,0,0.0942149,0.00887644738201,2,1,11,121,5,0.0363636,0.0363636,"OssPPNet2005_6_26557.net","PP",792,2,4,0.5,0.25,0.775,0.600625,1.5,2,4,16,6,0.666667,1
26557,"OssMMNet2005_7_26557.net","MM",2005,7,209,0.364,0.132,0,0,0.0942149,0.00887644738201,2,1,11,121,6,0.0363636,0.0363636,"OssPPNet2005_7_26557.net","PP",209,2.8,7.84,0.6,0.36,0.794286,0.630890249796,1.28571,2,5,25,7,0.7,1
26557,"OssMMNet2005_8_26557.net","MM",2005,8,249,0.5,0.25,0.0833333,0.00694443888889,0.0886125,0.00785217515625,2,2,12,144,7,0.0454545,0.0606061,"OssPPNet2005_8_26557.net","PP",249,3.714,13.796,1.14286,1.3061289796,0.742857,0.551836522449,1.23077,2,7,49,8,0.619048,1
26557,"OssMMNet2005_9_26557.net","MM",2005,9,166,1.385,1.917,0.461538,0.213017325444,0.0979448,0.00959318384704,2.11111,2,13,169,8,0.115385,0.192308,"OssPPNet2005_9_26557.net","PP",166,3.143,9.878,0.571429,0.326531102041,0.409144,0.167398812736,1.63636,2,7,49,9,0.52381,0.714286
26643,"OssMMNet2002_8_26643.net","MM",2002,8,421,1.714,2.939,0,0,0.204082,0.041649462724,2,1,7,49,1,0.285714,0.285714,"OssPPNet2002_8_26643.net","PP",421,2,4,0,0,1,1,2,1,3,9,8,1,1
26643,"OssMMNet2002_11_26643.net","MM",2002,11,336,4,16,0.625,0.390625,0.415844,0.172926232336,2,2,8,64,4,0.571429,0.75,"OssPPNet2002_11_26643.net","PP",336,2,4,0,0,1,1,3,1,3,9,11,1,1
26643,"OssMMNet2002_12_26643.net","MM",2002,12,263,3.75,14.062,0,0,0.28125,0.0791015625,2.06667,1,8,64,5,0.535714,0.535714,"OssPPNet2002_12_26643.net","PP",263,3,9,1,1,0.732143,0.536033372449,1.77778,2,6,36,12,0.6,1
26643,"OssMMNet2003_1_26643.net","MM",2003,1,231,3,9,0.375,0.140625,0.27036,0.0730945296,2.08333,2,8,64,6,0.428571,0.535714,"OssPPNet2003_1_26643.net","PP",231,4,16,0.5,0.25,0.854167,0.729601263889,1.58333,2,6,36,1,0.8,1
26643,"OssMMNet2003_2_26643.net","MM",2003,2,569,4.444,19.753,0.111111,0.012345654321,0.280988,0.078954256144,2.65,2,9,81,7,0.555556,0.583333,"OssPPNet2003_2_26643.net","PP",569,5.143,26.449,0.428571,0.183673102041,0.891156,0.794159016336,2.05556,2,7,49,2,0.857143,1
26643,"OssMMNet2003_3_26643.net","MM",2003,3,834,2.4,5.76,0.3,0.09,0.157446,0.024789242916,2.16667,2,10,100,8,0.266667,0.333333,"OssPPNet2003_3_26643.net","PP",834,4,16,1,1,0.775201,0.600936590401,1.64286,2,7,49,3,0.666667,1
26643,"OssMMNet2003_4_26643.net","MM",2003,4,537,3.8,14.44,0.2,0.04,0.202333,0.040938642889,2.31579,2,10,100,9,0.422222,0.466667,"OssPPNet2003_4_26643.net","PP",537,4,16,0.5,0.25,0.854167,0.729601263889,2,2,6,36,4,0.8,1
26643,"OssMMNet2003_5_26643.net","MM",2003,5,764,3,9,0,0,0.16,0.0256,2,1,10,100,10,0.333333,0.333333,"OssPPNet2003_5_26643.net","PP",764,2,4,0.5,0.25,0.775,0.600625,2.25,2,4,16,5,0.666667,1
26643,"OssMMNet2003_6_26643.net","MM",2003,6,584,3,9,0,0,0.16,0.0256,2,1,10,100,11,0.333333,0.333333,"OssPPNet2003_6_26643.net","PP",584,2,4,0.5,0.25,0.775,0.600625,2.25,2,4,16,6,0.666667,1
26643,"OssMMNet2003_7_26643.net","MM",2003,7,56,3,9,0,0,0.16,0.0256,2,1,10,100,12,0.333333,0.333333,"OssPPNet2003_7_26643.net","PP",56,2,4,0.5,0.25,0.775,0.600625,2.25,2,4,16,7,0.666667,1
26643,"OssMMNet2003_8_26643.net","MM",2003,8,4,3,9,0,0,0.16,0.0256,2,1,10,100,13,0.333333,0.333333,"OssPPNet2003_8_26643.net","PP",4,2,4,0.5,0.25,0.775,0.600625,2.25,2,4,16,8,0.666667,1
26643,"OssMMNet2003_9_26643.net","MM",2003,9,342,2.667,7.111,0.416667,0.173611388889,0.12993,0.0168818049,2,2,12,144,14,0.242424,0.318182,"OssPPNet2003_9_26643.net","PP",342,2,4,0.166667,0.027777888889,0.281944,0.079492419136,2,2,6,36,9,0.4,0.466667
26643,"OssMMNet2003_10_26643.net","MM",2003,10,498,3.5,12.25,0,0,0.131944,0.017409219136,2,1,12,144,15,0.318182,0.318182,"OssPPNet2003_10_26643.net","PP",498,3,9,1,1,0.732143,0.536033372449,1.66667,2,6,36,10,0.6,1
26643,"OssMMNet2003_11_26643.net","MM",2003,11,591,3.778,14.272,0.444444,0.197530469136,0.272734,0.074383834756,2.23529,2,9,81,16,0.472222,0.583333,"OssPPNet2003_11_26643.net","PP",591,3,9,1,1,0.732143,0.536033372449,2.44444,2,6,36,11,0.6,1
26643,"OssMMNet2003_12_26643.net","MM",2003,12,132,4,16,0.625,0.390625,0.415844,0.172926232336,2,2,8,64,17,0.571429,0.75,"OssPPNet2003_12_26643.net","PP",132,2.4,5.76,0.8,0.64,0.733333,0.537777288889,2,2,5,25,12,0.6,1
26643,"OssMMNet2004_1_26643.net","MM",2004,1,35,3.75,14.062,0,0,0.28125,0.0791015625,2,1,8,64,18,0.535714,0.535714,"OssPPNet2004_1_26643.net","PP",35,2,4,1,1,0.695238,0.483355876644,2,2,5,25,1,0.5,1
26643,"OssMMNet2004_2_26643.net","MM",2004,2,465,3.75,14.062,0,0,0.28125,0.0791015625,2,1,8,64,19,0.535714,0.535714,"OssPPNet2004_2_26643.net","PP",465,2.333,5.444,1.33333,1.7777688889,0.675926,0.456875957476,1.71429,2,6,36,2,0.466667,1
26643,"OssMMNet2004_3_26643.net","MM",2004,3,454,3.75,14.062,0,0,0.28125,0.0791015625,2,1,8,64,20,0.535714,0.535714,"OssPPNet2004_3_26643.net","PP",454,2,4,0.666667,0.444444888889,0.388889,0.151234654321,1.83333,2,6,36,3,0.4,0.666667
26643,"OssMMNet2004_4_26643.net","MM",2004,4,233,3.75,14.062,0,0,0.28125,0.0791015625,2.06667,1,8,64,21,0.535714,0.535714,"OssPPNet2004_4_26643.net","PP",233,1.5,2.25,0,0,0.4375,0.19140625,3.33333,1,4,16,4,0.5,0.5
26643,"OssMMNet2004_5_26643.net","MM",2004,5,67,2.75,7.562,0.5,0.25,0.267008,0.071293272064,2,2,8,64,22,0.392857,0.535714,"OssPPNet2004_5_26643.net","PP",67,1.5,2.25,0,0,0.4375,0.19140625,2.66667,1,4,16,5,0.5,0.5
26643,"OssMMNet2004_6_26643.net","MM",2004,6,53,1,1,0.25,0.0625,0.15976,0.0255232576,2,2,8,64,23,0.142857,0.214286,"OssPPNet2004_6_26643.net","PP",53,1.5,2.25,0,0,0.4375,0.19140625,2,1,4,16,6,0.5,0.5
26643,"OssMMNet2004_7_26643.net","MM",2004,7,1,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,24,0.142857,0.142857,"OssPPNet2004_7_26643.net","PP",1,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,7,0.5,0.5
26643,"OssMMNet2004_8_26643.net","MM",2004,8,68,0.857,0.735,0,0,0.167347,0.028005018409,2,1,7,49,25,0.142857,0.142857,"OssPPNet2004_8_26643.net","PP",68,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,8,0.5,0.5
26643,"OssMMNet2005_2_26643.net","MM",2005,2,59,1.333,1.778,0,0,0.219444,0.048155669136,2,1,6,36,26,0.266667,0.266667,"OssPPNet2005_2_26643.net","PP",59,1,1,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,2,0.333333,0.5
26687,"OssMMNet2002_3_26687.net","MM",2002,3,106,0.545,0.298,0,0,0.0964187,0.00929656570969,2,1,11,121,1,0.0545455,0.0545455,"OssPPNet2002_3_26687.net","PP",106,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,3,0.5,0.5
26687,"OssMMNet2002_4_26687.net","MM",2002,4,24,0.545,0.298,0,0,0.0964187,0.00929656570969,2,1,11,121,2,0.0545455,0.0545455,"OssPPNet2002_4_26687.net","PP",24,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,4,0.5,0.5
26687,"OssMMNet2002_5_26687.net","MM",2002,5,54,0.545,0.298,0,0,0.0964187,0.00929656570969,2,1,11,121,3,0.0545455,0.0545455,"OssPPNet2002_5_26687.net","PP",54,2,4,0,0,1,1,1.66667,1,3,9,5,1,1
26687,"OssMMNet2002_7_26687.net","MM",2002,7,199,1.091,1.19,0,0,0.103306,0.010672129636,2,1,11,121,5,0.109091,0.109091,"OssPPNet2002_7_26687.net","PP",199,2.4,5.76,0.8,0.64,0.740952,0.549009866304,1.5,2,5,25,7,0.6,1
26687,"OssMMNet2002_8_26687.net","MM",2002,8,168,2.727,7.438,0,0,0.132231,0.017485037361,2,1,11,121,6,0.272727,0.272727,"OssPPNet2002_8_26687.net","PP",168,2.5,6.25,0.25,0.0625,0.875,0.765625,2,2,4,16,8,0.833333,1
26687,"OssMMNet2002_9_26687.net","MM",2002,9,119,1.091,1.19,0.363636,0.132231140496,0.113079,0.012786860241,2,2,11,121,7,0.109091,0.181818,"OssPPNet2002_9_26687.net","PP",119,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.5,2,5,25,9,0.8,1
26687,"OssMMNet2002_10_26687.net","MM",2002,10,33,0.727,0.529,0.181818,0.033057785124,0.102748,0.010557151504,2,2,11,121,8,0.0727273,0.109091,"OssPPNet2002_10_26687.net","PP",33,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.375,2,5,25,10,0.8,1
26687,"OssMMNet2002_11_26687.net","MM",2002,11,178,0.727,0.529,0.181818,0.033057785124,0.102748,0.010557151504,2,2,11,121,9,0.0727273,0.109091,"OssPPNet2002_11_26687.net","PP",178,4,16,0.5,0.25,0.854167,0.729601263889,1.25,2,6,36,11,0.8,1
26687,"OssMMNet2002_12_26687.net","MM",2002,12,29,0.8,0.64,0.2,0.04,0.116257,0.013515690049,2,2,10,100,10,0.0888889,0.133333,"OssPPNet2002_12_26687.net","PP",29,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.375,2,5,25,12,0.8,1
26687,"OssMMNet2003_1_26687.net","MM",2003,1,115,1.273,1.62,0.272727,0.074380016529,0.113439,0.012868406721,2,2,11,121,11,0.127273,0.181818,"OssPPNet2003_1_26687.net","PP",115,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.5,2,5,25,1,0.8,1
26687,"OssMMNet2003_2_26687.net","MM",2003,2,171,0.6,0.36,0.4,0.16,0.115398,0.013316698404,2,3,10,100,12,0.0666667,0.133333,"OssPPNet2003_2_26687.net","PP",171,5,25,1,1,0.79798,0.6367720804,1.15,2,8,64,2,0.714286,1
26687,"OssMMNet2003_3_26687.net","MM",2003,3,103,0.889,0.79,0.888889,0.790123654321,0.152384,0.023220883456,2,3,9,81,13,0.111111,0.277778,"OssPPNet2003_3_26687.net","PP",103,4.667,21.778,1.66667,2.7777888889,0.72912,0.5316159744,1.19048,2,9,81,3,0.583333,1
26687,"OssMMNet2003_4_26687.net","MM",2003,4,133,0.6,0.36,0.4,0.16,0.115398,0.013316698404,2,3,10,100,14,0.0666667,0.133333,"OssPPNet2003_4_26687.net","PP",133,3.5,12.25,1.75,3.0625,0.692254,0.479215600516,1.21429,2,8,64,4,0.5,1
