"pid","type","year","month","commits","mdegree","mdegree2","mbetween","mbetween2","mclose","mclose2","mweight","diameter","networksize","networksize2","age","density","connect"
10909,"MM",2003,10,1324,0.0156725,0.00024562725625,0.0625,0.00390625,0.0156725,0.00024562725625,2.33333,3,64,4096,10,0.0014881,0.00297619
10909,"MM",2003,11,1910,0.0165961,0.00027543053521,0.229508,0.052673922064,0.0165961,0.00027543053521,2.2,3,61,3721,11,0.00546448,0.0114754
10909,"MM",2003,12,2087,0.0155155,0.00024073074025,0.261538,0.068402125444,0.0155155,0.00024073074025,2.14286,4,65,4225,12,0.00336538,0.00817308
10909,"MM",2004,1,1561,0.0159775,0.00025528050625,0.9375,0.87890625,0.0159775,0.00025528050625,2.08333,5,64,4096,1,0.00595238,0.0208333
10909,"MM",2004,2,2611,0.0131691,0.00017342519481,0.923077,0.852071147929,0.0131691,0.00017342519481,2.25,4,78,6084,2,0.00799201,0.024309
10909,"MM",2004,3,1846,0.0138215,0.00019103386225,2.46053,6.0542078809,0.0138215,0.00019103386225,2.33333,5,76,5776,3,0.00736842,0.0421053
10909,"MM",2004,4,2131,0.0134846,0.00018183443716,1.46753,2.1536443009,0.0134846,0.00018183443716,2.21429,5,77,5929,4,0.00956938,0.0331511
10909,"MM",2004,5,1507,0.0128647,0.00016550050609,1.05,1.1025,0.0128647,0.00016550050609,2.28,4,80,6400,5,0.00791139,0.0256329
10909,"MM",2004,6,1353,0.0111827,0.00012505277929,1.01099,1.0221007801,0.0111827,0.00012505277929,2.14286,5,91,8281,6,0.00512821,0.0163614
10909,"MM",2004,7,1592,0.0107853,0.00011632269609,1.12632,1.2685967424,0.0107853,0.00011632269609,2.1,4,95,9025,7,0.00671893,0.0219485
10909,"MM",2004,8,1198,0.0119111,0.00014187430321,1.17442,1.3792623364,0.0119111,0.00014187430321,2.11111,4,86,7396,8,0.00492476,0.0216142
10909,"MM",2004,9,1650,0.0109372,0.00011962234384,0.893617,0.798551342689,0.0109372,0.00011962234384,2.29412,3,94,8836,9,0.00777854,0.0244795
10909,"MM",2004,10,983,0.0119329,0.00014239410241,1.77011,3.1332894121,0.0119329,0.00014239410241,2.08333,4,87,7569,10,0.0064154,0.0326116
10909,"MM",2004,11,1376,0.0114216,0.00013045294656,0.204545,0.041838657025,0.0114216,0.00013045294656,2,4,88,7744,11,0.00208986,0.00496343
10909,"MM",2004,12,976,0.0120917,0.00014620920889,0.0843373,0.00711278017129,0.0120917,0.00014620920889,2,3,83,6889,12,0.00205701,0.0035263
10909,"MM",2005,1,1442,0.0129231,0.00016700651361,0.371795,0.138231522025,0.0129231,0.00016700651361,2.125,5,78,6084,1,0.002664,0.00765901
10909,"MM",2005,2,2415,0.0134168,0.00018001052224,0.12,0.0144,0.0134168,0.00018001052224,2.2,3,75,5625,2,0.0036036,0.00612613
10909,"MM",2005,3,1320,0.0159987,0.00025595840169,0.0793651,0.00629881909801,0.0159987,0.00025595840169,2,2,63,3969,3,0.00512033,0.00768049
10925,"MM",2003,7,531,0.208333,0.043402638889,0,0,0.208333,0.043402638889,2,1,6,36,7,0.2,0.2
10925,"MM",2003,8,539,0.44,0.1936,0,0,0.44,0.1936,2,1,5,25,8,0.6,0.6
10925,"MM",2003,9,1146,0.402486,0.161994980196,0.5,0.25,0.402486,0.161994980196,2.14286,2,6,36,9,0.466667,0.666667
10925,"MM",2003,10,1245,0.415404,0.172560483216,0.333333,0.111110888889,0.415404,0.172560483216,2.375,2,6,36,10,0.533333,0.666667
10925,"MM",2003,11,2255,1,1,0,0,1,1,2.7,1,5,25,11,1,1
10925,"MM",2003,12,408,0.203125,0.041259765625,0,0,0.203125,0.041259765625,2.6,1,8,64,12,0.357143,0.357143
10925,"MM",2004,1,1636,0.198797,0.039520247209,0.333333,0.111110888889,0.198797,0.039520247209,2.66667,2,9,81,1,0.333333,0.416667
10925,"MM",2004,2,1641,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.6,1,10,100,2,0.222222,0.222222
10925,"MM",2004,3,645,0.197168,0.038875220224,0.444444,0.197530469136,0.197168,0.038875220224,2.72727,2,9,81,3,0.305556,0.416667
10925,"MM",2004,4,422,0.195674,0.038288314276,0.555556,0.308642469136,0.195674,0.038288314276,2.7,2,9,81,4,0.277778,0.416667
10925,"MM",2004,5,351,0.191093,0.036516534649,0.888889,0.790123654321,0.191093,0.036516534649,2.57143,2,9,81,5,0.194444,0.416667
10925,"MM",2004,6,594,0.191093,0.036516534649,0.888889,0.790123654321,0.191093,0.036516534649,2.71429,2,9,81,6,0.194444,0.416667
10925,"MM",2004,7,712,0.254637,0.064840001769,1.22222,1.4938217284,0.254637,0.064840001769,2.2,2,9,81,7,0.277778,0.583333
10925,"MM",2004,8,708,0.189683,0.035979640489,1,1,0.189683,0.035979640489,2.66667,2,9,81,8,0.166667,0.416667
10925,"MM",2004,9,779,0.256998,0.066047972004,1.11111,1.2345654321,0.256998,0.066047972004,2.36364,2,9,81,9,0.305556,0.583333
10925,"MM",2004,10,533,0.19584,0.0383533056,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,10,0.142857,0.285714
10925,"MM",2004,11,1302,0.19584,0.0383533056,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,11,0.142857,0.285714
10925,"MM",2004,12,621,0.251701,0.063353393401,0.857143,0.734694122449,0.251701,0.063353393401,2,2,7,49,12,0.190476,0.47619
10925,"MM",2005,1,447,0.251701,0.063353393401,0.857143,0.734694122449,0.251701,0.063353393401,2,2,7,49,1,0.190476,0.47619
10925,"MM",2005,2,63,0.25817,0.0666517489,0.5,0.25,0.25817,0.0666517489,2,2,6,36,2,0.2,0.4
10925,"MM",2005,3,0,0.38,0.1444,0.6,0.36,0.38,0.1444,2,2,5,25,3,0.3,0.6
10925,"MM",2005,4,57,0.38,0.1444,0.6,0.36,0.38,0.1444,2,2,5,25,4,0.3,0.6
10925,"MM",2005,5,321,0.38,0.1444,0.6,0.36,0.38,0.1444,2,2,5,25,5,0.3,0.6
10925,"MM",2005,6,385,0.25817,0.0666517489,0.5,0.25,0.25817,0.0666517489,2,2,6,36,6,0.2,0.4
10925,"MM",2005,7,654,0.7,0.49,0.75,0.5625,0.7,0.49,2,2,4,16,7,0.5,1
10994,"MM",2002,1,860,0.0687179,0.00472214978041,0,0,0.0687179,0.00472214978041,2,1,15,225,1,0.0285714,0.0285714
10994,"MM",2002,2,702,0.0687179,0.00472214978041,0,0,0.0687179,0.00472214978041,2,1,15,225,2,0.0285714,0.0285714
10994,"MM",2002,3,303,0.0687179,0.00472214978041,0,0,0.0687179,0.00472214978041,2,1,15,225,3,0.0285714,0.0285714
10994,"MM",2002,4,204,0.0641741,0.00411831511081,0,0,0.0641741,0.00411831511081,2,1,16,256,4,0.025,0.025
10994,"MM",2002,5,487,0.0641741,0.00411831511081,0,0,0.0641741,0.00411831511081,2,1,16,256,5,0.025,0.025
10994,"MM",2002,6,387,0.0641318,0.00411288777124,0.0625,0.00390625,0.0641318,0.00411288777124,2,2,16,256,6,0.0166667,0.025
10994,"MM",2002,7,458,0.0660079,0.00435704286241,0.125,0.015625,0.0660079,0.00435704286241,2,2,16,256,7,0.0333333,0.05
10994,"MM",2002,8,807,0.0789063,0.00622620417969,0,0,0.0789063,0.00622620417969,2,1,16,256,8,0.175,0.175
10994,"MM",2003,1,519,0.0992064,0.00984190980096,0,0,0.0992064,0.00984190980096,2.01099,1,21,441,1,0.433333,0.433333
10994,"MM",2003,2,520,0.0483351,0.00233628189201,0,0,0.0483351,0.00233628189201,2,1,21,441,2,0.0142857,0.0142857
10994,"MM",2003,3,457,0.0491015,0.00241095730225,0.0952381,0.00907029569161,0.0491015,0.00241095730225,2,2,21,441,3,0.0190476,0.0285714
10994,"MM",2003,4,573,0.0639169,0.00408537010561,1.04762,1.0975076644,0.0639169,0.00408537010561,2,3,21,441,4,0.119048,0.214286
10994,"MM",2003,5,947,0.168485,0.028387195225,0.666667,0.444444888889,0.168485,0.028387195225,2.35246,2,21,441,5,0.580952,0.647619
10994,"MM",2003,6,2080,0.135805,0.018442998025,0.952381,0.907029569161,0.135805,0.018442998025,2.37,2,21,441,6,0.47619,0.571429
10994,"MM",2003,7,2628,0.0698324,0.00487656408976,0.571429,0.326531102041,0.0698324,0.00487656408976,2.34884,2,21,441,7,0.204762,0.261905
10994,"MM",2003,8,3713,0.077551,0.006014157601,0,0,0.077551,0.006014157601,2.24242,1,21,441,8,0.314286,0.314286
10994,"MM",2003,9,2329,0.221088,0.048879903744,0,0,0.221088,0.048879903744,2.10458,1,21,441,9,0.728571,0.728571
10994,"MM",2003,10,3815,0.478458,0.228922057764,0,0,0.478458,0.228922057764,2.11579,1,21,441,10,0.904762,0.904762
10994,"MM",2003,11,920,0.170975,0.029232450625,0,0,0.170975,0.029232450625,2.375,1,21,441,11,0.647619,0.647619
10994,"MM",2003,12,3915,0.139118,0.019353817924,0,0,0.139118,0.019353817924,2.30882,1,22,484,12,0.588745,0.588745
10994,"MM",2004,1,3832,0.139118,0.019353817924,0,0,0.139118,0.019353817924,2.26471,1,22,484,1,0.588745,0.588745
10994,"MM",2004,2,1056,0.139118,0.019353817924,0,0,0.139118,0.019353817924,2.26471,1,22,484,2,0.588745,0.588745
10994,"MM",2004,3,4158,0.139118,0.019353817924,0,0,0.139118,0.019353817924,2.26471,1,22,484,3,0.588745,0.588745
10994,"MM",2004,4,5416,0.139118,0.019353817924,0,0,0.139118,0.019353817924,2.41912,1,22,484,4,0.588745,0.588745
10994,"MM",2004,5,4453,0.139118,0.019353817924,0,0,0.139118,0.019353817924,2.35294,1,22,484,5,0.588745,0.588745
10994,"MM",2004,6,1288,0.170975,0.029232450625,0,0,0.170975,0.029232450625,2.36029,1,21,441,6,0.647619,0.647619
10994,"MM",2004,7,3360,0.170975,0.029232450625,0,0,0.170975,0.029232450625,2.23529,1,21,441,7,0.647619,0.647619
10994,"MM",2004,8,3056,0.170975,0.029232450625,0,0,0.170975,0.029232450625,2.19853,1,21,441,8,0.647619,0.647619
10994,"MM",2004,9,1646,0.170975,0.029232450625,0,0,0.170975,0.029232450625,2.24265,1,21,441,9,0.647619,0.647619
10994,"MM",2004,10,3106,0.170975,0.029232450625,0,0,0.170975,0.029232450625,2.11029,1,21,441,10,0.647619,0.647619
10994,"MM",2004,11,2858,0.077551,0.006014157601,0,0,0.077551,0.006014157601,2.22727,1,21,441,11,0.314286,0.314286
10994,"MM",2004,12,1954,0.0646259,0.00417650695081,0,0,0.0646259,0.00417650695081,2.46667,1,21,441,12,0.214286,0.214286
10994,"MM",2005,1,3609,0.0646259,0.00417650695081,0,0,0.0646259,0.00417650695081,2.33333,1,21,441,1,0.214286,0.214286
10994,"MM",2005,2,5416,0.0770487,0.00593650217169,0.681818,0.464875785124,0.0770487,0.00593650217169,2.39683,2,22,484,2,0.272727,0.337662
10994,"MM",2005,3,2170,0.0646259,0.00417650695081,0,0,0.0646259,0.00417650695081,2.2,1,21,441,3,0.214286,0.214286
10994,"MM",2005,4,3697,0.0704545,0.00496383657025,0,0,0.0704545,0.00496383657025,2.02222,1,20,400,4,0.236842,0.236842
10994,"MM",2005,5,4973,0.0607692,0.00369289566864,0,0,0.0607692,0.00369289566864,2.03571,1,20,400,5,0.147368,0.147368
10994,"MM",2005,6,525,0.0607692,0.00369289566864,0,0,0.0607692,0.00369289566864,2,1,20,400,6,0.147368,0.147368
10994,"MM",2005,7,3128,0.0607692,0.00369289566864,0,0,0.0607692,0.00369289566864,2,1,20,400,7,0.147368,0.147368
10994,"MM",2005,8,1988,0.0517647,0.00267958416609,0,0,0.0517647,0.00267958416609,2,1,20,400,8,0.0315789,0.0315789
10994,"MM",2005,9,4840,0.0508333,0.00258402438889,0,0,0.0508333,0.00258402438889,2,1,20,400,9,0.0157895,0.0157895
11781,"MM",2001,8,819,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,8,0.333333,0.5
11781,"MM",2001,11,814,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,11,0.666667,1
11781,"MM",2002,11,297,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,11,0.666667,1
11996,"MM",2001,5,95,0.1075,0.01155625,0,0,0.1075,0.01155625,2,1,10,100,5,0.0666667,0.0666667
11996,"MM",2001,6,376,0.0964187,0.00929656570969,0,0,0.0964187,0.00929656570969,2,1,11,121,6,0.0545455,0.0545455
11996,"MM",2001,7,260,0.435973,0.190072456729,0.5,0.25,0.435973,0.190072456729,2.09677,2,10,100,7,0.688889,0.8
11996,"MM",2001,8,6686,0.103306,0.010672129636,0,0,0.103306,0.010672129636,2,1,11,121,8,0.109091,0.109091
11996,"MM",2001,9,225,0.0840237,0.00705998216169,0,0,0.0840237,0.00705998216169,2,1,13,169,9,0.0769231,0.0769231
11996,"MM",2001,10,309,0.0840237,0.00705998216169,0,0,0.0840237,0.00705998216169,2,1,13,169,10,0.0769231,0.0769231
11996,"MM",2001,11,606,0.0840237,0.00705998216169,0,0,0.0840237,0.00705998216169,2,1,13,169,11,0.0769231,0.0769231
11996,"MM",2001,12,564,0.0999999,0.00999998000001,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,12,0.106061,0.151515
11996,"MM",2002,1,477,0.0925926,0.00857338957476,0,0,0.0925926,0.00857338957476,2,1,12,144,1,0.0909091,0.0909091
11996,"MM",2002,2,109,0.0925926,0.00857338957476,0,0,0.0925926,0.00857338957476,2,1,12,144,2,0.0909091,0.0909091
11996,"MM",2002,3,1524,0.0977545,0.00955594227025,0.538462,0.289941325444,0.0977545,0.00955594227025,2,2,13,169,3,0.102564,0.192308
11996,"MM",2002,4,55,0.0999999,0.00999998000001,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,4,0.106061,0.151515
11996,"MM",2002,5,310,0.0999999,0.00999998000001,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,5,0.106061,0.151515
11996,"MM",2002,6,3069,0.0900723,0.00811301922729,0,0,0.0900723,0.00811301922729,2.1,1,13,169,6,0.128205,0.128205
11996,"MM",2002,7,317,0.0900723,0.00811301922729,0,0,0.0900723,0.00811301922729,2.1,1,13,169,7,0.128205,0.128205
11996,"MM",2002,8,87,0.111897,0.012520938609,0.333333,0.111110888889,0.111897,0.012520938609,2.18182,2,12,144,8,0.166667,0.227273
11996,"MM",2002,9,301,0.109936,0.012085924096,0.769231,0.591716331361,0.109936,0.012085924096,2.08333,3,13,169,9,0.153846,0.269231
11996,"MM",2002,10,141,0.0983313,0.00966904455969,0.307692,0.094674366864,0.0983313,0.00966904455969,2.09091,2,13,169,10,0.141026,0.192308
11996,"MM",2002,11,81,0.0983313,0.00966904455969,0.307692,0.094674366864,0.0983313,0.00966904455969,2.09091,2,13,169,11,0.141026,0.192308
11996,"MM",2002,12,165,0.110405,0.012189264025,0.615385,0.378698698225,0.110405,0.012189264025,2.07692,2,13,169,12,0.166667,0.269231
11996,"MM",2003,1,427,0.153605,0.023594496025,1.38462,1.9171725444,0.153605,0.023594496025,2.11111,2,13,169,1,0.230769,0.461538
11996,"MM",2003,2,87,0.15323,0.0234794329,1.46154,2.1360991716,0.15323,0.0234794329,2.15789,3,13,169,2,0.24359,0.461538
11996,"MM",2003,3,141,0.186761,0.034879671121,2.61538,6.8402125444,0.186761,0.034879671121,2.23529,3,13,169,3,0.217949,0.576923
11996,"MM",2003,4,90,0.128354,0.016474749316,0.75,0.5625,0.128354,0.016474749316,2.33333,2,12,144,4,0.181818,0.318182
11996,"MM",2003,5,113,0.112489,0.012653775121,0.166667,0.027777888889,0.112489,0.012653775121,2.38462,2,12,144,5,0.19697,0.227273
11996,"MM",2003,6,148,0.130291,0.016975744681,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,6,0.2,0.272727
11996,"MM",2003,7,132,0.130291,0.016975744681,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,7,0.2,0.272727
11996,"MM",2003,8,103,0.130291,0.016975744681,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,8,0.2,0.272727
11996,"MM",2003,9,122,0.130291,0.016975744681,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,9,0.2,0.272727
11996,"MM",2003,10,36,0.130291,0.016975744681,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,10,0.2,0.272727
11996,"MM",2003,11,108,0.130765,0.017099485225,0.272727,0.074380016529,0.130765,0.017099485225,2.41667,2,11,121,11,0.218182,0.272727
11996,"MM",2003,12,1320,0.157446,0.024789242916,0.3,0.09,0.157446,0.024789242916,2.41667,2,10,100,12,0.266667,0.333333
11996,"MM",2004,1,97,0.198797,0.039520247209,0.333333,0.111110888889,0.198797,0.039520247209,2.58333,2,9,81,1,0.333333,0.416667
11996,"MM",2004,2,5222,0.198797,0.039520247209,0.333333,0.111110888889,0.198797,0.039520247209,2.33333,2,9,81,2,0.333333,0.416667
11996,"MM",2004,3,95,0.198797,0.039520247209,0.333333,0.111110888889,0.198797,0.039520247209,2.33333,2,9,81,3,0.333333,0.416667
11996,"MM",2004,4,50,0.160494,0.025758324036,0,0,0.160494,0.025758324036,2.4,1,9,81,4,0.277778,0.277778
11996,"MM",2004,5,75,0.160494,0.025758324036,0,0,0.160494,0.025758324036,2.4,1,9,81,5,0.277778,0.277778
11996,"MM",2004,6,81,0.160494,0.025758324036,0,0,0.160494,0.025758324036,2.4,1,9,81,6,0.277778,0.277778
11996,"MM",2004,7,36,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.4,1,10,100,7,0.222222,0.222222
11996,"MM",2004,8,126,0.133333,0.017777688889,0,0,0.133333,0.017777688889,2.4,1,10,100,8,0.222222,0.222222
11996,"MM",2004,9,92,0.156628,0.024532330384,0.4,0.16,0.156628,0.024532330384,2.45455,2,10,100,9,0.244444,0.333333
11996,"MM",2004,10,179,0.154947,0.024008572809,0.6,0.36,0.154947,0.024008572809,2.33333,2,10,100,10,0.2,0.333333
11996,"MM",2004,11,434,0.154947,0.024008572809,0.6,0.36,0.154947,0.024008572809,2.44444,2,10,100,11,0.2,0.333333
11996,"MM",2004,12,948,0.111897,0.012520938609,0.333333,0.111110888889,0.111897,0.012520938609,2.27273,2,12,144,12,0.166667,0.227273
11996,"MM",2005,1,584,0.0999999,0.00999998000001,0.25,0.0625,0.0999999,0.00999998000001,2.42857,2,12,144,1,0.106061,0.151515
11996,"MM",2005,2,113,0.099771,0.009954252441,0.333333,0.111110888889,0.099771,0.009954252441,2.16667,2,12,144,2,0.0909091,0.151515
11996,"MM",2005,3,81,0.100229,0.010045852441,0.166667,0.027777888889,0.100229,0.010045852441,2.5,2,12,144,3,0.121212,0.151515
11996,"MM",2005,4,1298,0.0983275,0.00966829725625,0.307692,0.094674366864,0.0983275,0.00966829725625,2.18182,2,13,169,4,0.141026,0.192308
11996,"MM",2005,5,495,0.0873498,0.00762998756004,0.0833333,0.00694443888889,0.0873498,0.00762998756004,2.5,2,12,144,5,0.030303,0.0454545
11996,"MM",2005,6,221,0.0875,0.00765625,0,0,0.0875,0.00765625,2.33333,1,12,144,6,0.0454545,0.0454545
12491,"MM",2005,1,2175,0.059004,0.003481472016,0.862069,0.743162960761,0.059004,0.003481472016,2.48649,2,29,841,1,0.273399,0.334975
12491,"MM",2005,2,282,0.0587067,0.00344647662489,1,1,0.0587067,0.00344647662489,2.18462,2,26,676,2,0.2,0.28
12491,"MM",2005,3,27,0.0697563,0.00486594138969,0.636364,0.404959140496,0.0697563,0.00486594138969,2.19231,2,22,484,3,0.225108,0.285714
12491,"MM",2005,4,549,0.0861967,0.00742987109089,0.909091,0.826446446281,0.0861967,0.00742987109089,2.1831,2,22,484,4,0.307359,0.393939
12491,"MM",2005,5,671,0.0590198,0.00348333679204,0.541667,0.293403138889,0.0590198,0.00348333679204,2.49057,2,24,576,5,0.192029,0.23913
12491,"MM",2005,6,460,0.0516305,0.00266570853025,0.28,0.0784,0.0516305,0.00266570853025,2.3125,2,25,625,6,0.16,0.183333
12491,"MM",2005,7,624,0.0440013,0.00193611440169,0,0,0.0440013,0.00193611440169,2.06522,1,27,729,7,0.131054,0.131054
12636,"MM",2002,4,187,0.455807,0.207760021249,0.307692,0.094674366864,0.455807,0.207760021249,2.79032,2,13,169,4,0.794872,0.846154
12636,"MM",2002,5,607,0.223293,0.049859763849,0.125,0.015625,0.223293,0.049859763849,4.09179,2,24,576,5,0.75,0.76087
12636,"MM",2002,6,293,0.169742,0.028812346564,2.7931,7.80140761,0.169742,0.028812346564,2.94064,2,29,841,6,0.539409,0.738916
12636,"MM",2002,7,349,0.174407,0.030417801649,6.46809,41.8361882481,0.174407,0.030417801649,2.58765,2,47,2209,7,0.554117,0.835338
12643,"MM",2002,12,178,0.208333,0.043402638889,0,0,0.208333,0.043402638889,2,1,6,36,12,0.2,0.2
12643,"MM",2003,1,371,0.278912,0.077791903744,0,0,0.278912,0.077791903744,2.3,1,7,49,1,0.47619,0.47619
12643,"MM",2003,2,361,0.1075,0.01155625,0,0,0.1075,0.01155625,2,1,10,100,2,0.0666667,0.0666667
12643,"MM",2003,3,530,0.0964187,0.00929656570969,0,0,0.0964187,0.00929656570969,2,1,11,121,3,0.0545455,0.0545455
12643,"MM",2003,7,662,0.0905923,0.00820696481929,0.230769,0.053254331361,0.0905923,0.00820696481929,2.125,2,13,169,7,0.102564,0.141026
12643,"MM",2003,8,258,0.0892995,0.00797440070025,0.384615,0.147928698225,0.0892995,0.00797440070025,2,2,13,169,8,0.0641026,0.128205
12643,"MM",2003,9,187,0.0801506,0.00642411868036,0,0,0.0801506,0.00642411868036,2,1,13,169,9,0.0384615,0.0384615
12643,"MM",2003,10,106,0.0810947,0.00657635036809,0.357143,0.127551122449,0.0810947,0.00657635036809,2.16667,3,14,196,10,0.0659341,0.10989
12643,"MM",2003,11,552,0.0658059,0.00433041647481,0.0625,0.00390625,0.0658059,0.00433041647481,2,2,16,256,11,0.0416667,0.05
12643,"MM",2003,12,284,0.0724813,0.00525353884969,0.625,0.390625,0.0724813,0.00525353884969,2,3,16,256,12,0.0583333,0.125
12643,"MM",2004,1,266,0.0745144,0.00555239580736,0.2,0.04,0.0745144,0.00555239580736,2.28571,2,15,225,1,0.0666667,0.0952381
12643,"MM",2004,2,169,0.0710454,0.00504744886116,0.0666667,0.00444444888889,0.0710454,0.00504744886116,2.2,2,15,225,2,0.047619,0.0571429
12643,"MM",2004,3,155,0.0710454,0.00504744886116,0.0666667,0.00444444888889,0.0710454,0.00504744886116,2.2,2,15,225,3,0.047619,0.0571429
12643,"MM",2004,4,521,0.0687255,0.00472319435025,0.3125,0.09765625,0.0687255,0.00472319435025,2.16667,3,16,256,4,0.05,0.0833333
12643,"MM",2004,5,351,0.0660079,0.00435704286241,0.125,0.015625,0.0660079,0.00435704286241,2,2,16,256,5,0.0333333,0.05
12643,"MM",2004,6,332,0.0641741,0.00411831511081,0,0,0.0641741,0.00411831511081,2,1,16,256,6,0.025,0.025
12643,"MM",2004,7,129,0.0641741,0.00411831511081,0,0,0.0641741,0.00411831511081,2,1,16,256,7,0.025,0.025
12643,"MM",2004,8,111,0.0687179,0.00472214978041,0,0,0.0687179,0.00472214978041,2,1,15,225,8,0.0285714,0.0285714
12643,"MM",2004,9,538,0.0641741,0.00411831511081,0,0,0.0641741,0.00411831511081,2,1,16,256,9,0.025,0.025
12643,"MM",2004,10,1683,0.0536093,0.00287395704649,0,0,0.0536093,0.00287395704649,2,1,19,361,10,0.0175439,0.0175439
12643,"MM",2004,11,490,0.0671224,0.00450541658176,0.411765,0.169550415225,0.0671224,0.00450541658176,2.125,2,17,289,11,0.0588235,0.110294
12643,"MM",2004,12,627,0.0570761,0.00325768119121,0,0,0.0570761,0.00325768119121,2,1,18,324,12,0.0261438,0.0261438
12643,"MM",2005,1,437,0.0606401,0.00367722172801,0,0,0.0606401,0.00367722172801,2,1,17,289,1,0.0294118,0.0294118
12643,"MM",2005,2,600,0.0646949,0.00418543008601,0,0,0.0646949,0.00418543008601,2,1,16,256,2,0.0333333,0.0333333
12643,"MM",2005,3,216,0.071746,0.005147488516,0,0,0.071746,0.005147488516,2,1,15,225,3,0.0666667,0.0666667
12643,"MM",2005,4,1461,0.0660079,0.00435704286241,0.125,0.015625,0.0660079,0.00435704286241,2,2,16,256,4,0.0333333,0.05
12643,"MM",2005,5,957,0.0617149,0.00380872888201,0.117647,0.013840816609,0.0617149,0.00380872888201,2,2,17,289,5,0.0294118,0.0441176
12643,"MM",2005,6,557,0.0641741,0.00411831511081,0,0,0.0641741,0.00411831511081,2,1,16,256,6,0.025,0.025
12643,"MM",2005,7,128,0.07098,0.0050381604,0.133333,0.017777688889,0.07098,0.0050381604,2,2,15,225,7,0.0380952,0.0571429
12643,"MM",2005,8,385,0.0687179,0.00472214978041,0,0,0.0687179,0.00472214978041,2,1,15,225,8,0.0285714,0.0285714
12643,"MM",2005,9,773,0.0693529,0.00480982473841,0,0,0.0693529,0.00480982473841,2,1,15,225,9,0.0380952,0.0380952
12860,"MM",2002,3,74,0.4375,0.19140625,0,0,0.4375,0.19140625,2.33333,1,4,16,3,0.5,0.5
12860,"MM",2002,4,200,0.28,0.0784,0,0,0.28,0.0784,2.33333,1,5,25,4,0.3,0.3
12860,"MM",2002,5,28,0.4375,0.19140625,0,0,0.4375,0.19140625,2.33333,1,4,16,5,0.5,0.5
12860,"MM",2002,6,48,0.4375,0.19140625,0,0,0.4375,0.19140625,2.33333,1,4,16,6,0.5,0.5
12860,"MM",2002,7,73,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2.5,2,4,16,7,0.333333,0.5
13070,"MM",2001,12,88,0.777778,0.604938617284,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,12,0.666667,1
13070,"MM",2002,10,245,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,10,0.333333,0.5
13070,"MM",2002,11,192,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,11,0.333333,0.5
13070,"MM",2002,12,197,0.7,0.49,0.75,0.5625,0.7,0.49,2,2,4,16,12,0.5,1
13070,"MM",2003,1,109,0.7,0.49,0.75,0.5625,0.7,0.49,2,2,4,16,1,0.5,1
13070,"MM",2003,2,36,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,2,0.333333,0.5
13070,"MM",2003,3,71,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,3,0.333333,0.5
13070,"MM",2003,4,62,0.775,0.600625,0.5,0.25,0.775,0.600625,2.25,2,4,16,4,0.666667,1
13070,"MM",2003,5,32,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,5,0.333333,0.5
13070,"MM",2003,6,30,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,6,0.333333,0.5
13070,"MM",2003,7,6,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,7,0.333333,0.5
13070,"MM",2003,8,29,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,8,0.333333,0.5
13070,"MM",2003,9,18,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,9,0.333333,0.5
13070,"MM",2003,10,32,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,10,0.333333,0.5
13070,"MM",2004,3,72,0.401786,0.161431989796,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,3,0.333333,0.5
13130,"MM",2000,2,164,0.0900723,0.00811301922729,0,0,0.0900723,0.00811301922729,2,1,13,169,2,0.128205,0.128205
